l1 0.093501, l2 0.119783, l3 0.0940253
1.36 , -15.9155 , 74.9693 , 0
1.36 , -15.7655 , 72.8864 , -99.2392
1.37 , -15.9393 , 74.9456 , 0
1.37 , -15.7655 , 72.8864 , -99.2392
1.38 , -15.963 , 74.9456 , 0
1.38 , -15.7655 , 72.8864 , -99.2392
1.39 , -15.963 , 74.9456 , 0
1.39 , -15.7655 , 72.8864 , -99.2392
1.4 , -15.9393 , 74.9456 , 0
1.4 , -15.7655 , 72.8864 , -99.2392
1.41 , -15.963 , 74.9693 , 0
1.41 , -15.7655 , 72.8864 , -99.2392
1.42 , -15.9393 , 74.9456 , 0
1.42 , -15.7655 , 72.8864 , -99.2392
1.43 , -15.963 , 74.9693 , 0
1.43 , -15.7655 , 72.8864 , -99.2392
1.44 , -15.963 , 74.9456 , 0
1.44 , -15.7655 , 72.8864 , -99.2392
1.45 , -15.9868 , 74.9931 , 0
1.45 , -15.7655 , 72.8864 , -99.2392
1.46 , -15.9393 , 74.9456 , 0
1.46 , -15.7655 , 72.8864 , -99.2392
1.47 , -16.0581 , 74.9693 , 0
1.47 , -15.7655 , 72.8864 , -99.2392
1.48 , -16.1531 , 74.9456 , 0
1.48 , -15.7655 , 72.8864 , -99.2392
1.49 , -16.1768 , 74.9693 , 0
1.49 , -15.7655 , 72.8864 , -99.2392
1.5 , -16.1768 , 74.9218 , 0
1.5 , -15.7655 , 72.8864 , -99.2392
1.51 , -16.2006 , 74.9693 , 0
1.51 , -15.7655 , 72.8864 , -99.2392
1.52 , -16.2006 , 74.9456 , 0
1.52 , -15.7655 , 72.8864 , -99.2392
1.53 , -16.2006 , 74.9456 , 0
1.53 , -15.7655 , 72.8864 , -99.2392
1.54 , -16.2006 , 74.9456 , 0
1.54 , -15.7655 , 72.8864 , -99.2392
1.55 , -16.2006 , 74.9693 , 0
1.55 , -15.7655 , 72.8864 , -99.2392
1.56 , -16.2006 , 74.9693 , 0
1.56 , -15.7655 , 72.8864 , -99.2392
1.57 , -16.1768 , 74.9218 , 0
1.57 , -15.7655 , 72.8864 , -99.2392
1.58 , -16.1768 , 74.9456 , 0
1.58 , -15.7655 , 72.8864 , -99.2392
1.59 , -16.2006 , 74.9456 , 0
1.59 , -15.7655 , 72.8864 , -99.2392
1.6 , -16.2006 , 74.9931 , 0
1.6 , -15.7655 , 72.8864 , -99.2392
1.61 , -16.2006 , 74.9931 , 0
1.61 , -15.7655 , 72.8864 , -99.2392
1.62 , -16.2006 , 74.9456 , 0
1.62 , -15.7655 , 72.8864 , -99.2392
1.63 , -16.2006 , 74.9693 , 0
1.63 , -15.7655 , 72.8864 , -99.2392
1.64 , -16.2006 , 74.9456 , 0
1.64 , -15.7655 , 72.8864 , -99.2392
1.65 , -16.2006 , 74.9456 , 0
1.65 , -15.7655 , 72.8864 , -99.2392
1.66 , -16.2006 , 74.9693 , 0
1.66 , -15.7655 , 72.8864 , -99.2392
1.67 , -16.2006 , 74.9693 , 0
1.67 , -15.7655 , 72.8864 , -99.2392
1.68 , -16.2006 , 74.9456 , 0
1.68 , -15.7655 , 72.8864 , -99.2392
1.69 , -16.2006 , 74.9456 , 0
1.69 , -15.7655 , 72.8864 , -99.2392
1.7 , -16.2006 , 74.9218 , 0
1.7 , -15.7655 , 72.8864 , -99.2392
1.71 , -16.1768 , 74.9456 , 0
1.71 , -15.7655 , 72.8864 , -99.2392
1.72 , -16.1768 , 74.8981 , 0
1.72 , -15.7655 , 72.8864 , -99.2392
1.73 , -16.2006 , 74.9218 , 0
1.73 , -15.7655 , 72.8864 , -99.2392
1.74 , -16.1768 , 74.9456 , 0
1.74 , -15.7655 , 72.8864 , -99.2392
1.75 , -16.2006 , 74.9456 , 0
1.75 , -15.7655 , 72.8864 , -99.2392
1.76 , -16.2006 , 74.9456 , 0
1.76 , -15.7655 , 72.8864 , -99.2392
1.77 , -16.2006 , 74.9693 , 0
1.77 , -15.7655 , 72.8864 , -99.2392
1.78 , -16.2006 , 74.9456 , 0
1.78 , -15.7655 , 72.8864 , -99.2392
1.79 , -16.2006 , 74.9693 , 0
1.79 , -15.7655 , 72.8864 , -99.2392
1.8 , -16.2006 , 74.9456 , 0
1.8 , -15.7655 , 72.8864 , -99.2392
1.81 , -16.2006 , 74.9456 , 0
1.81 , -15.7655 , 72.8864 , -99.2392
1.82 , -16.2006 , 74.9218 , 0
1.82 , -15.7655 , 72.8864 , -99.2392
1.83 , -16.2006 , 74.8981 , 0
1.83 , -15.7655 , 72.8864 , -99.2392
1.84 , -16.2006 , 74.9456 , 0
1.84 , -15.7655 , 72.8864 , -99.2392
1.85 , -16.2006 , 74.8981 , 0
1.85 , -15.7655 , 72.8864 , -99.2392
1.86 , -16.2006 , 74.9456 , 0
1.86 , -15.7655 , 72.8864 , -99.2392
1.87 , -16.2006 , 74.9456 , 0
1.87 , -15.7655 , 72.8864 , -99.2392
1.88 , -16.2243 , 74.9693 , 0
1.88 , -15.7655 , 72.8864 , -99.2392
1.89 , -16.2006 , 74.9693 , 0
1.89 , -15.7655 , 72.8864 , -99.2392
1.9 , -16.2006 , 74.8981 , 0
1.9 , -15.7655 , 72.8864 , -99.2392
1.91 , -16.1768 , 74.9456 , 0
1.91 , -15.7655 , 72.8864 , -99.2392
1.92 , -16.1768 , 74.9693 , 0
1.92 , -15.7655 , 72.8864 , -99.2392
1.93 , -16.1768 , 74.9456 , 0
1.93 , -15.7655 , 72.8864 , -99.2392
1.94 , -16.2006 , 74.9456 , 0
1.94 , -15.7655 , 72.8864 , -99.2392
1.95 , -16.2006 , 74.9218 , 0
1.95 , -15.7655 , 72.8864 , -99.2392
1.96 , -16.2006 , 74.9456 , 0
1.96 , -15.7655 , 72.8864 , -99.2392
1.97 , -16.2006 , 74.9693 , 0
1.97 , -15.7655 , 72.8864 , -99.2392
1.98 , -16.1768 , 74.9693 , 0
1.98 , -15.7655 , 72.8864 , -99.2392
1.99 , -16.2243 , 74.9693 , 0
1.99 , -15.7655 , 72.8864 , -99.2392
2 , -16.2006 , 74.9693 , 0
2 , -15.7655 , 72.8864 , -99.2392
2.01 , -16.2006 , 74.9456 , 0
2.01 , -15.7655 , 72.8864 , -99.2392
2.02 , -16.2006 , 74.9456 , 0
2.02 , -15.7655 , 72.8864 , -99.2392
2.03 , -16.2006 , 74.9456 , 0
2.03 , -15.7655 , 72.8864 , -99.2392
2.04 , -16.2006 , 74.9456 , 0
2.04 , -15.7655 , 72.8864 , -99.2392
2.05 , -16.2006 , 74.9456 , 0
2.05 , -15.7655 , 72.8864 , -99.2392
2.06 , -16.2006 , 74.9456 , 0
2.06 , -15.7655 , 72.8864 , -99.2392
2.07 , -16.2006 , 74.9456 , 0
2.07 , -15.7655 , 72.8864 , -99.2392
2.08 , -16.2006 , 74.9456 , 0
2.08 , -15.7655 , 72.8864 , -99.2392
2.09 , -16.2006 , 74.9456 , 0
2.09 , -15.7655 , 72.8864 , -99.2392
2.1 , -16.2006 , 74.9456 , 0
2.1 , -15.7655 , 72.8864 , -99.2392
2.11 , -16.2006 , 74.9456 , 0
2.11 , -15.7655 , 72.8864 , -99.2392
2.12 , -16.2006 , 74.9218 , 0
2.12 , -15.7655 , 72.8864 , -99.2392
2.13 , -16.2006 , 74.9456 , 0
2.13 , -15.7655 , 72.8864 , -99.2392
2.14 , -16.2006 , 74.9456 , 0
2.14 , -15.7655 , 72.8864 , -99.2392
2.15 , -16.2006 , 74.9218 , 0
2.15 , -15.7655 , 72.8864 , -99.2392
2.16 , -16.1768 , 74.9693 , 0
2.16 , -15.7655 , 72.8864 , -99.2392
2.17 , -16.2006 , 74.9218 , 0
2.17 , -15.7655 , 72.8864 , -99.2392
2.18 , -16.2243 , 74.9456 , 0
2.18 , -15.7655 , 72.8864 , -99.2392
2.19 , -16.2006 , 74.9218 , 0
2.19 , -15.7655 , 72.8864 , -99.2392
2.2 , -16.2006 , 74.9218 , 0
2.2 , -15.7655 , 72.8864 , -99.2392
2.21 , -16.1768 , 74.8981 , 0
2.21 , -15.7655 , 72.8864 , -99.2392
2.22 , -16.2006 , 74.9218 , 0
2.22 , -15.7655 , 72.8864 , -99.2392
2.23 , -16.2006 , 74.9218 , 0
2.23 , -15.7655 , 72.8864 , -99.2392
2.24 , -16.2006 , 74.8981 , 0
2.24 , -15.7655 , 72.8864 , -99.2392
2.25 , -16.2006 , 74.8981 , 0
2.25 , -15.7655 , 72.8864 , -99.2392
2.26 , -16.2006 , 74.9456 , 0
2.26 , -15.7655 , 72.8864 , -99.2392
2.27 , -16.2243 , 74.8981 , 0
2.27 , -15.7655 , 72.8864 , -99.2392
2.28 , -16.2006 , 74.8981 , 0
2.28 , -15.7655 , 72.8864 , -99.2392
2.29 , -16.2006 , 74.8981 , 0
2.29 , -15.7655 , 72.8864 , -99.2392
2.3 , -16.1768 , 74.8981 , 0
2.3 , -15.7655 , 72.8864 , -99.2392
2.31 , -16.1768 , 74.8981 , 0
2.31 , -15.7655 , 72.8864 , -99.2392
2.32 , -16.2006 , 74.8743 , 0
2.32 , -15.7655 , 72.8864 , -99.2392
2.33 , -16.1768 , 74.8981 , 0
2.33 , -15.7655 , 72.8864 , -99.2392
2.34 , -16.2006 , 74.8981 , 0
2.34 , -15.7655 , 72.8864 , -99.2392
2.35 , -16.2006 , 74.8743 , 0
2.35 , -15.7655 , 72.8864 , -99.2392
2.36 , -16.1768 , 74.8743 , 0
2.36 , -15.7655 , 72.8864 , -99.2392
2.37 , -16.2006 , 74.8981 , 0
2.37 , -15.7655 , 72.8864 , -99.2392
2.38 , -16.2006 , 74.9456 , 0
2.38 , -15.7655 , 72.8864 , -99.2392
2.39 , -16.2006 , 74.8743 , 0
2.39 , -15.7655 , 72.8864 , -99.2392
2.4 , -16.2006 , 74.9218 , 0
2.4 , -15.7655 , 72.8864 , -99.2392
2.41 , -16.2006 , 74.9218 , 0
2.41 , -15.7655 , 72.8864 , -99.2392
2.42 , -16.2243 , 74.8743 , 0
2.42 , -15.7655 , 72.8864 , -99.2392
2.43 , -16.2006 , 74.9218 , 0
2.43 , -15.7655 , 72.8864 , -99.2392
2.44 , -16.2006 , 74.8505 , 0
2.44 , -15.7655 , 72.8864 , -99.2392
2.45 , -16.2006 , 74.8268 , 0
2.45 , -15.7655 , 72.8864 , -99.2392
2.46 , -16.2006 , 74.8268 , 0
2.46 , -15.7655 , 72.8864 , -99.2392
2.47 , -16.1768 , 74.8268 , 0
2.47 , -15.7655 , 72.8864 , -99.2392
2.48 , -16.2006 , 74.8268 , 0
2.48 , -15.7655 , 72.8864 , -99.2392
2.49 , -16.2006 , 74.8268 , 0
2.49 , -15.7655 , 72.8864 , -99.2392
2.5 , -16.1768 , 74.803 , 0
2.5 , -15.7655 , 72.8864 , -99.2392
2.51 , -16.1768 , 74.803 , 0
2.51 , -15.7655 , 72.8864 , -99.2392
2.52 , -16.1768 , 74.7555 , 0
2.52 , -15.7655 , 72.8864 , -99.2392
2.53 , -16.2243 , 74.7793 , 0
2.53 , -15.7655 , 72.8864 , -99.2392
2.54 , -16.2006 , 74.803 , 0
2.54 , -15.7655 , 72.8864 , -99.2392
2.55 , -16.2006 , 74.7555 , 0
2.55 , -15.7655 , 72.8864 , -99.2392
2.56 , -16.2006 , 74.7793 , 0
2.56 , -15.7655 , 72.8864 , -99.2392
2.57 , -16.2006 , 74.7318 , 0
2.57 , -15.7655 , 72.8864 , -99.2392
2.58 , -16.2006 , 74.708 , 0
2.58 , -15.7655 , 72.8864 , -99.2392
2.59 , -16.2006 , 74.708 , 0
2.59 , -15.7655 , 72.8864 , -99.2392
2.6 , -16.2243 , 74.7318 , 0
2.6 , -15.7655 , 72.8864 , -99.2392
2.61 , -16.2006 , 74.7318 , 0
2.61 , -15.7655 , 72.8864 , -99.2392
2.62 , -16.2006 , 74.708 , 0
2.62 , -15.7655 , 72.8864 , -99.2392
2.63 , -16.2006 , 74.6843 , 0
2.63 , -15.7655 , 72.8864 , -99.2392
2.64 , -16.1768 , 74.6843 , 0
2.64 , -15.7655 , 72.8864 , -99.2392
2.65 , -16.2006 , 74.708 , 0
2.65 , -15.7655 , 72.8864 , -99.2392
2.66 , -16.1768 , 74.6843 , 0
2.66 , -15.7655 , 72.8864 , -99.2392
2.67 , -16.2006 , 74.708 , 0
2.67 , -15.7655 , 72.8864 , -99.2392
2.68 , -16.1768 , 74.6843 , 0
2.68 , -15.7655 , 72.8864 , -99.2392
2.69 , -16.2006 , 74.6843 , 0
2.69 , -15.7655 , 72.8864 , -99.2392
2.7 , -16.2006 , 74.6843 , 0
2.7 , -15.7655 , 72.8864 , -99.2392
2.71 , -16.2006 , 74.6605 , 0
2.71 , -15.7655 , 72.8864 , -99.2392
2.72 , -16.2006 , 74.5655 , 0
2.72 , -15.7655 , 72.8864 , -99.2392
2.73 , -16.2006 , 74.518 , 0
2.73 , -15.7655 , 72.8864 , -99.2392
2.74 , -16.1768 , 74.4942 , 0
2.74 , -15.7655 , 72.8864 , -99.2392
2.75 , -16.1768 , 74.4705 , 0
2.75 , -15.7655 , 72.8864 , -99.2392
2.76 , -16.1768 , 74.4467 , 0
2.76 , -15.7655 , 72.8864 , -99.2392
2.77 , -16.1768 , 74.423 , 0
2.77 , -15.7655 , 72.8864 , -99.2392
2.78 , -16.1768 , 74.4705 , 0
2.78 , -15.7655 , 72.8864 , -99.2392
2.79 , -16.1768 , 74.4705 , 0
2.79 , -15.7655 , 72.8864 , -99.2392
2.8 , -16.2006 , 74.4467 , 0
2.8 , -15.7655 , 72.8864 , -99.2392
2.81 , -16.2006 , 74.4705 , 0
2.81 , -15.7655 , 72.8864 , -99.2392
2.82 , -16.2006 , 74.4467 , 0
2.82 , -15.7655 , 72.8864 , -99.2392
2.83 , -16.2006 , 74.518 , 0
2.83 , -15.7655 , 72.8864 , -99.2392
2.84 , -16.2006 , 74.4942 , 0
2.84 , -15.7655 , 72.8864 , -99.2392
2.85 , -16.2006 , 74.4467 , 0
2.85 , -15.7655 , 72.8864 , -99.2392
2.86 , -16.2006 , 74.4467 , 0
2.86 , -15.7655 , 72.8864 , -99.2392
2.87 , -16.1768 , 74.423 , 0
2.87 , -15.7655 , 72.8864 , -99.2392
2.88 , -16.2006 , 74.3755 , 0
2.88 , -15.7655 , 72.8864 , -99.2392
2.89 , -16.1768 , 74.3992 , 0
2.89 , -15.7655 , 72.8864 , -99.2392
2.9 , -16.1768 , 74.3755 , 0
2.9 , -15.7655 , 72.8864 , -99.2392
2.91 , -16.1768 , 74.3517 , 0
2.91 , -15.7655 , 72.8864 , -99.2392
2.92 , -16.1768 , 74.3279 , 0
2.92 , -15.7655 , 72.8864 , -99.2392
2.93 , -16.2006 , 74.2804 , 0
2.93 , -15.7655 , 72.8864 , -99.2392
2.94 , -16.2006 , 74.3279 , 0
2.94 , -15.7655 , 72.8864 , -99.2392
2.95 , -16.2006 , 74.3279 , 0
2.95 , -15.7655 , 72.8864 , -99.2392
2.96 , -16.2006 , 74.3279 , 0
2.96 , -15.7655 , 72.8864 , -99.2392
2.97 , -16.2006 , 74.3279 , 0
2.97 , -15.7655 , 72.8864 , -99.2392
2.98 , -16.2006 , 74.3042 , 0
2.98 , -15.7655 , 72.8864 , -99.2392
2.99 , -16.2006 , 74.2804 , 0
2.99 , -15.7655 , 72.8864 , -99.2392
3 , -16.2006 , 74.2567 , 0
3 , -15.7655 , 72.8864 , -99.2392
l1 0.11137, l2 0.0850929, l3 0.110846
0 , -16.2006 , 74.3042 , 0
0 , -65.1479 , 85.4116 , -62.1429
0.01 , -16.2006 , 74.3042 , 0
0.01 , -65.1479 , 85.4116 , -62.1429
0.02 , -16.1768 , 74.2567 , 0
0.02 , -65.1479 , 85.4116 , -62.1429
0.03 , -16.1768 , 74.2567 , 0
0.03 , -65.1479 , 85.4116 , -62.1429
0.04 , -16.1768 , 74.2329 , 0
0.04 , -65.1479 , 85.4116 , -62.1429
0.05 , -16.2006 , 74.2329 , 0
0.05 , -65.1479 , 85.4116 , -62.1429
0.06 , -16.2006 , 74.2092 , 0
0.06 , -65.1479 , 85.4116 , -62.1429
0.07 , -16.2006 , 74.2567 , 0
0.07 , -65.1479 , 85.4116 , -62.1429
0.08 , -16.2006 , 74.2092 , 0
0.08 , -65.1479 , 85.4116 , -62.1429
0.09 , -16.2006 , 74.2092 , 0
0.09 , -65.1479 , 85.4116 , -62.1429
0.1 , -16.2006 , 74.2092 , 0
0.1 , -65.1479 , 85.4116 , -62.1429
0.11 , -16.2006 , 74.2092 , 0
0.11 , -65.1479 , 85.4116 , -62.1429
0.12 , -16.2719 , 74.2092 , 0
0.12 , -65.1479 , 85.4116 , -62.1429
0.13 , -17.4358 , 74.2092 , 0
0.13 , -65.1479 , 85.4116 , -62.1429
0.14 , -19.0274 , 74.2567 , 0
0.14 , -65.1479 , 85.4116 , -62.1429
0.15 , -19.5025 , 74.2329 , 0
0.15 , -65.1479 , 85.4116 , -62.1429
0.16 , -19.74 , 74.2329 , 0
0.16 , -65.1479 , 85.4116 , -62.1429
0.17 , -20.7377 , 74.2567 , 0
0.17 , -65.1479 , 85.4116 , -62.1429
0.18 , -21.8542 , 74.2567 , 0
0.18 , -65.1479 , 85.4116 , -62.1429
0.19 , -22.0917 , 74.2804 , 0
0.19 , -65.1479 , 85.4116 , -62.1429
0.2 , -22.8994 , 74.2329 , 0
0.2 , -65.1479 , 85.4116 , -62.1429
0.21 , -24.6335 , 74.2329 , 0
0.21 , -65.1479 , 85.4116 , -62.1429
0.22 , -27.1039 , 74.2329 , 0
0.22 , -65.1479 , 85.4116 , -62.1429
0.23 , -27.9591 , 74.2329 , 0
0.23 , -65.1479 , 85.4116 , -62.1429
0.24 , -28.4104 , 74.2567 , 0
0.24 , -65.1479 , 85.4116 , -62.1429
0.25 , -29.9782 , 74.2329 , 0
0.25 , -65.1479 , 85.4116 , -62.1429
0.26 , -32.2112 , 74.2329 , 0
0.26 , -65.1479 , 85.4116 , -62.1429
0.27 , -32.7575 , 74.2329 , 0
0.27 , -65.1479 , 85.4116 , -62.1429
0.28 , -33.2088 , 74.2092 , 0
0.28 , -65.1479 , 85.4116 , -62.1429
0.29 , -34.5866 , 74.2329 , 0
0.29 , -65.1479 , 85.4116 , -62.1429
0.3 , -35.8456 , 74.2329 , 0
0.3 , -65.1479 , 85.4116 , -62.1429
0.31 , -36.0594 , 74.2329 , 0
0.31 , -65.1479 , 85.4116 , -62.1429
0.32 , -37.0571 , 74.2329 , 0
0.32 , -65.1479 , 85.4116 , -62.1429
0.33 , -38.6249 , 74.2567 , 0
0.33 , -65.1479 , 85.4116 , -62.1429
0.34 , -38.7674 , 74.2329 , 0
0.34 , -65.1479 , 85.4116 , -62.1429
0.35 , -38.9574 , 74.2092 , 0
0.35 , -65.1479 , 85.4116 , -62.1429
0.36 , -39.8364 , 74.2329 , 0
0.36 , -65.1479 , 85.4116 , -62.1429
0.37 , -40.359 , 74.2567 , 0
0.37 , -65.1479 , 85.4116 , -62.1429
0.38 , -40.454 , 74.2567 , 0
0.38 , -65.1479 , 85.4116 , -62.1429
0.39 , -40.9766 , 74.2567 , 0
0.39 , -65.1479 , 85.4116 , -62.1429
0.4 , -41.4992 , 74.2567 , 0
0.4 , -65.1479 , 85.4116 , -62.1429
0.41 , -41.6179 , 74.2567 , 0
0.41 , -65.1479 , 85.4116 , -62.1429
0.42 , -42.0693 , 74.2804 , 0
0.42 , -65.1479 , 85.4116 , -62.1429
0.43 , -43.3283 , 74.2804 , 0
0.43 , -65.1479 , 85.4116 , -62.1429
0.44 , -44.3497 , 74.2804 , 0
0.44 , -65.1479 , 85.4116 , -62.1429
0.45 , -44.421 , 74.3279 , 0
0.45 , -65.1479 , 85.4116 , -62.1429
0.46 , -44.7773 , 74.3517 , 0
0.46 , -65.1479 , 85.4116 , -62.1429
0.47 , -45.87 , 74.3755 , 0
0.47 , -65.1479 , 85.4116 , -62.1429
0.48 , -46.4401 , 74.3517 , 0
0.48 , -65.1479 , 85.4116 , -62.1429
0.49 , -46.4876 , 74.3517 , 0
0.49 , -65.1479 , 85.4116 , -62.1429
0.5 , -46.5589 , 74.3517 , 0
0.5 , -65.1479 , 85.4116 , -62.1429
0.51 , -47.034 , 74.3992 , 0
0.51 , -65.1479 , 85.4116 , -62.1429
0.52 , -47.6278 , 74.3755 , 0
0.52 , -65.1479 , 85.4116 , -62.1429
0.53 , -47.6754 , 74.423 , 0
0.53 , -65.1479 , 85.4116 , -62.1429
0.54 , -47.8416 , 74.423 , 0
0.54 , -65.1479 , 85.4116 , -62.1429
0.55 , -48.6968 , 74.423 , 0
0.55 , -65.1479 , 85.4116 , -62.1429
0.56 , -49.7182 , 74.4705 , 0
0.56 , -65.1479 , 85.4116 , -62.1429
0.57 , -49.8845 , 74.518 , 0
0.57 , -65.1479 , 85.4116 , -62.1429
0.58 , -50.2646 , 74.518 , 0
0.58 , -65.1479 , 85.4116 , -62.1429
0.59 , -51.5949 , 74.5655 , 0
0.59 , -65.1479 , 85.4116 , -62.1429
0.6 , -52.2362 , 74.5655 , 0
0.6 , -65.1479 , 85.4116 , -62.1429
0.61 , -52.3312 , 74.5655 , 0
0.61 , -65.1479 , 85.4116 , -62.1429
0.62 , -52.6401 , 74.613 , 0
0.62 , -65.1479 , 85.4116 , -62.1429
0.63 , -53.2102 , 74.613 , 0
0.63 , -65.1479 , 85.4116 , -62.1429
0.64 , -53.4477 , 74.6843 , 0
0.64 , -65.1479 , 85.4116 , -62.1429
0.65 , -53.8515 , 74.708 , 0
0.65 , -65.1479 , 85.4116 , -62.1429
0.66 , -54.5879 , 74.7555 , 0
0.66 , -65.1479 , 85.4116 , -62.1429
0.67 , -54.6117 , 74.8268 , 0
0.67 , -65.1479 , 85.4116 , -62.1429
0.68 , -54.8967 , 74.8505 , 0
0.68 , -65.1479 , 85.4116 , -62.1429
0.69 , -55.5144 , 74.9218 , 0
0.69 , -65.1479 , 85.4116 , -62.1429
0.7 , -55.5381 , 75.0643 , 0
0.7 , -65.1479 , 85.4116 , -62.1429
0.71 , -55.6569 , 75.3494 , 0
0.71 , -65.1479 , 85.4116 , -62.1429
0.72 , -55.8469 , 75.6344 , 0
0.72 , -65.1479 , 85.4116 , -62.1429
0.73 , -55.8469 , 76.0145 , 0
0.73 , -65.1479 , 85.4116 , -62.1429
0.74 , -56.037 , 76.3946 , 0
0.74 , -65.1479 , 85.4116 , -62.1429
0.75 , -56.7021 , 76.8459 , 0
0.75 , -65.1479 , 85.4116 , -62.1429
0.76 , -56.9871 , 77.2735 , 0
0.76 , -65.1479 , 85.4116 , -62.1429
0.77 , -57.1534 , 77.7011 , 0
0.77 , -65.1479 , 85.4116 , -62.1429
0.78 , -57.486 , 77.9624 , 0
0.78 , -65.1479 , 85.4116 , -62.1429
0.79 , -57.5335 , 78.1999 , 0
0.79 , -65.1479 , 85.4116 , -62.1429
0.8 , -57.7473 , 78.3662 , 0
0.8 , -65.1479 , 85.4116 , -62.1429
0.81 , -58.0323 , 78.5087 , 0
0.81 , -65.1479 , 85.4116 , -62.1429
0.82 , -58.0561 , 78.6988 , 0
0.82 , -65.1479 , 85.4116 , -62.1429
0.83 , -58.4124 , 78.8651 , 0
0.83 , -65.1479 , 85.4116 , -62.1429
0.84 , -58.9113 , 78.9601 , 0
0.84 , -65.1479 , 85.4116 , -62.1429
0.85 , -58.935 , 79.0076 , 0
0.85 , -65.1479 , 85.4116 , -62.1429
0.86 , -59.1488 , 79.1264 , 0
0.86 , -65.1479 , 85.4116 , -62.1429
0.87 , -59.4576 , 79.1739 , 0
0.87 , -65.1479 , 85.4116 , -62.1429
0.88 , -59.4814 , 79.2451 , 0
0.88 , -65.1479 , 85.4116 , -62.1429
0.89 , -59.9327 , 79.3164 , 0
0.89 , -65.1479 , 85.4116 , -62.1429
0.9 , -60.3128 , 79.4589 , 0
0.9 , -65.1479 , 85.4116 , -62.1429
0.91 , -60.3365 , 79.5777 , 0
0.91 , -65.1479 , 85.4116 , -62.1429
0.92 , -60.3365 , 79.7677 , 0
0.92 , -65.1479 , 85.4116 , -62.1429
0.93 , -60.479 , 80.0053 , 0
0.93 , -65.1479 , 85.4116 , -62.1429
0.94 , -60.7403 , 80.1953 , 0
0.94 , -65.1479 , 85.4116 , -62.1429
0.95 , -60.8829 , 80.3616 , 0
0.95 , -65.1479 , 85.4116 , -62.1429
0.96 , -61.2392 , 80.5516 , 0
0.96 , -65.1479 , 85.4116 , -62.1429
0.97 , -61.2392 , 80.6942 , 0
0.97 , -65.1479 , 85.4116 , -62.1429
0.98 , -61.5955 , 80.7417 , 0
0.98 , -65.1479 , 85.4116 , -62.1429
0.99 , -62.1894 , 80.7654 , 0
0.99 , -65.1479 , 85.4116 , -62.1429
1 , -62.1894 , 80.8367 , 0
1 , -65.1479 , 85.4116 , -62.1429
1.01 , -62.4269 , 80.7892 , 0
1.01 , -65.1479 , 85.4116 , -62.1429
1.02 , -62.7595 , 80.8604 , 0
1.02 , -65.1479 , 85.4116 , -62.1429
1.03 , -62.7832 , 80.8604 , 0
1.03 , -65.1479 , 85.4116 , -62.1429
1.04 , -62.7832 , 80.9317 , 0
1.04 , -65.1479 , 85.4116 , -62.1429
1.05 , -62.9495 , 80.8842 , 0
1.05 , -65.1479 , 85.4116 , -62.1429
1.06 , -63.2346 , 80.9792 , 0
1.06 , -65.1479 , 85.4116 , -62.1429
1.07 , -63.2346 , 80.9792 , 0
1.07 , -65.1479 , 85.4116 , -62.1429
1.08 , -63.2346 , 81.0267 , 0
1.08 , -65.1479 , 85.4116 , -62.1429
1.09 , -63.2346 , 81.0505 , 0
1.09 , -65.1479 , 85.4116 , -62.1429
1.1 , -63.2346 , 81.1217 , 0
1.1 , -65.1479 , 85.4116 , -62.1429
1.11 , -63.2346 , 81.1217 , 0
1.11 , -65.1479 , 85.4116 , -62.1429
1.12 , -63.2346 , 81.1693 , 0
1.12 , -65.1479 , 85.4116 , -62.1429
1.13 , -63.2346 , 81.1693 , 0
1.13 , -65.1479 , 85.4116 , -62.1429
1.14 , -63.3771 , 81.193 , 0
1.14 , -65.1479 , 85.4116 , -62.1429
1.15 , -63.4959 , 81.2168 , 0
1.15 , -65.1479 , 85.4116 , -62.1429
1.16 , -63.4959 , 81.383 , 0
1.16 , -65.1479 , 85.4116 , -62.1429
1.17 , -63.4959 , 81.4543 , 0
1.17 , -65.1479 , 85.4116 , -62.1429
1.18 , -63.4959 , 81.5018 , 0
1.18 , -65.1479 , 85.4116 , -62.1429
1.19 , -63.5196 , 81.5731 , 0
1.19 , -65.1479 , 85.4116 , -62.1429
1.2 , -63.5196 , 81.6443 , 0
1.2 , -65.1479 , 85.4116 , -62.1429
1.21 , -63.5196 , 81.6919 , 0
1.21 , -65.1479 , 85.4116 , -62.1429
1.22 , -63.5196 , 81.7869 , 0
1.22 , -65.1479 , 85.4116 , -62.1429
1.23 , -63.5196 , 81.8344 , 0
1.23 , -65.1479 , 85.4116 , -62.1429
1.24 , -63.6146 , 81.9294 , 0
1.24 , -65.1479 , 85.4116 , -62.1429
1.25 , -64.0422 , 81.9532 , 0
1.25 , -65.1479 , 85.4116 , -62.1429
1.26 , -64.161 , 82.0244 , 0
1.26 , -65.1479 , 85.4116 , -62.1429
1.27 , -64.3748 , 82.0007 , 0
1.27 , -65.1479 , 85.4116 , -62.1429
1.28 , -64.6836 , 82.0482 , 0
1.28 , -65.1479 , 85.4116 , -62.1429
1.29 , -64.7074 , 82.0957 , 0
1.29 , -65.1479 , 85.4116 , -62.1429
1.3 , -64.6598 , 82.1194 , 0
1.3 , -65.1479 , 85.4116 , -62.1429
1.31 , -64.6836 , 82.0957 , 0
1.31 , -65.1479 , 85.4116 , -62.1429
1.32 , -64.6836 , 82.1669 , 0
