l1 0.093501, l2 0.119783, l3 0.0940253
2.72 , -15.5592 , 72.8077 , -99.3177
2.72 , -15.7655 , 72.8864 , -99.2392
2.73 , -15.583 , 72.7364 , -99.4127
2.73 , -15.7655 , 72.8864 , -99.2392
2.74 , -15.5355 , 72.8552 , -99.294
2.74 , -15.7655 , 72.8864 , -99.2392
2.75 , -15.5592 , 72.8314 , -99.3415
2.75 , -15.7655 , 72.8864 , -99.2392
2.76 , -15.5592 , 72.8077 , -99.3177
2.76 , -15.7655 , 72.8864 , -99.2392
2.77 , -15.5355 , 72.8314 , -99.294
2.77 , -15.7655 , 72.8864 , -99.2392
2.78 , -15.5592 , 72.8314 , -99.294
2.78 , -15.7655 , 72.8864 , -99.2392
2.79 , -15.5355 , 72.8552 , -99.3177
2.79 , -15.7655 , 72.8864 , -99.2392
2.8 , -15.5355 , 72.8552 , -99.294
2.8 , -15.7655 , 72.8864 , -99.2392
2.81 , -15.5592 , 72.8314 , -99.3177
2.81 , -15.7655 , 72.8864 , -99.2392
2.82 , -15.5592 , 72.8314 , -99.3177
2.82 , -15.7655 , 72.8864 , -99.2392
2.83 , -15.5592 , 72.8077 , -99.3177
2.83 , -15.7655 , 72.8864 , -99.2392
2.84 , -15.583 , 72.8314 , -99.2702
2.84 , -15.7655 , 72.8864 , -99.2392
2.85 , -15.583 , 72.8314 , -99.294
2.85 , -15.7655 , 72.8864 , -99.2392
2.86 , -15.5355 , 72.7839 , -99.3415
2.86 , -15.7655 , 72.8864 , -99.2392
2.87 , -15.5592 , 72.8552 , -99.3177
2.87 , -15.7655 , 72.8864 , -99.2392
2.88 , -15.5592 , 72.8314 , -99.294
2.88 , -15.7655 , 72.8864 , -99.2392
2.89 , -15.5592 , 72.8077 , -99.294
2.89 , -15.7655 , 72.8864 , -99.2392
2.9 , -15.5592 , 72.8314 , -99.294
2.9 , -15.7655 , 72.8864 , -99.2392
2.91 , -15.5592 , 72.8314 , -99.294
2.91 , -15.7655 , 72.8864 , -99.2392
2.92 , -15.583 , 72.8314 , -99.294
2.92 , -15.7655 , 72.8864 , -99.2392
2.93 , -15.583 , 72.8552 , -99.3415
2.93 , -15.7655 , 72.8864 , -99.2392
2.94 , -15.5355 , 72.8314 , -99.2702
2.94 , -15.7655 , 72.8864 , -99.2392
2.95 , -15.5592 , 72.8552 , -99.3415
2.95 , -15.7655 , 72.8864 , -99.2392
2.96 , -15.5355 , 72.8552 , -99.3177
2.96 , -15.7655 , 72.8864 , -99.2392
2.97 , -15.5592 , 72.8552 , -99.294
2.97 , -15.7655 , 72.8864 , -99.2392
2.98 , -15.5592 , 72.8314 , -99.294
2.98 , -15.7655 , 72.8864 , -99.2392
2.99 , -15.5355 , 72.8789 , -99.3177
2.99 , -15.7655 , 72.8864 , -99.2392
3 , -15.5355 , 72.8789 , -99.3177
3 , -15.7655 , 72.8864 , -99.2392
l1 0.11137, l2 0.0850929, l3 0.110846
0 , -15.5355 , 72.9264 , -99.294
0 , -65.1479 , 85.4116 , -62.1429
0.01 , -15.5355 , 72.8077 , -99.294
0.01 , -65.1479 , 85.4116 , -62.1429
0.02 , -15.5592 , 72.8552 , -99.3652
0.02 , -65.1479 , 85.4116 , -62.1429
0.03 , -15.583 , 72.8552 , -99.3415
0.03 , -65.1479 , 85.4116 , -62.1429
0.04 , -15.8918 , 72.9739 , -99.294
0.04 , -65.1479 , 85.4116 , -62.1429
0.05 , -16.3906 , 73.3065 , -99.294
0.05 , -65.1479 , 85.4116 , -62.1429
0.06 , -17.9822 , 73.354 , -99.2702
0.06 , -65.1479 , 85.4116 , -62.1429
0.07 , -20.904 , 73.354 , -99.294
0.07 , -65.1479 , 85.4116 , -62.1429
0.08 , -24.6097 , 73.3303 , -99.294
0.08 , -65.1479 , 85.4116 , -62.1429
0.09 , -29.0756 , 73.3303 , -99.294
0.09 , -65.1479 , 85.4116 , -62.1429
0.1 , -34.3966 , 73.354 , -99.3177
0.1 , -65.1479 , 85.4116 , -62.1429
0.11 , -40.9766 , 73.354 , -99.294
0.11 , -65.1479 , 85.4116 , -62.1429
0.12 , -46.2738 , 73.4015 , -99.294
0.12 , -65.1479 , 85.4116 , -62.1429
0.13 , -47.1528 , 73.4728 , -99.3177
0.13 , -65.1479 , 85.4116 , -62.1429
0.14 , -47.129 , 73.5916 , -99.3177
0.14 , -65.1479 , 85.4116 , -62.1429
0.15 , -47.1528 , 73.7816 , -99.3177
0.15 , -65.1479 , 85.4116 , -62.1429
0.16 , -47.1765 , 73.7816 , -99.2702
0.16 , -65.1479 , 85.4116 , -62.1429
0.17 , -47.2003 , 73.8053 , -99.294
0.17 , -65.1479 , 85.4116 , -62.1429
0.18 , -47.3665 , 74.1379 , -99.2227
0.18 , -65.1479 , 85.4116 , -62.1429
0.19 , -47.9367 , 74.708 , -99.2702
0.19 , -65.1479 , 85.4116 , -62.1429
0.2 , -49.0294 , 74.9931 , -99.2702
0.2 , -65.1479 , 85.4116 , -62.1429
0.21 , -51.4998 , 75.0406 , -99.2702
0.21 , -65.1479 , 85.4116 , -62.1429
0.22 , -54.873 , 75.1594 , -99.2465
0.22 , -65.1479 , 85.4116 , -62.1429
0.23 , -57.2247 , 75.6582 , -99.1989
0.23 , -65.1479 , 85.4116 , -62.1429
0.24 , -57.2722 , 76.4421 , -99.1752
0.24 , -65.1479 , 85.4116 , -62.1429
0.25 , -57.3197 , 77.6061 , -98.8664
0.25 , -65.1479 , 85.4116 , -62.1429
0.26 , -57.5335 , 78.675 , -97.7024
0.26 , -65.1479 , 85.4116 , -62.1429
0.27 , -57.9848 , 79.3164 , -95.7783
0.27 , -65.1479 , 85.4116 , -62.1429
0.28 , -58.9588 , 80.2903 , -94.1392
0.28 , -65.1479 , 85.4116 , -62.1429
0.29 , -60.5503 , 81.3355 , -92.809
0.29 , -65.1479 , 85.4116 , -62.1429
0.3 , -61.358 , 82.0719 , -91.645
0.3 , -65.1479 , 85.4116 , -62.1429
0.31 , -61.3105 , 81.9769 , -89.8397
0.31 , -65.1479 , 85.4116 , -62.1429
0.32 , -61.3342 , 81.9769 , -87.9155
0.32 , -65.1479 , 85.4116 , -62.1429
0.33 , -61.548 , 82.0244 , -85.2313
0.33 , -65.1479 , 85.4116 , -62.1429
0.34 , -62.1894 , 82.0957 , -82.5945
0.34 , -65.1479 , 85.4116 , -62.1429
0.35 , -63.5671 , 82.0719 , -79.5064
0.35 , -65.1479 , 85.4116 , -62.1429
0.36 , -64.2798 , 82.0957 , -75.3731
0.36 , -65.1479 , 85.4116 , -62.1429
0.37 , -64.3035 , 82.1907 , -71.4774
0.37 , -65.1479 , 85.4116 , -62.1429
0.38 , -64.2798 , 82.262 , -69.5533
0.38 , -65.1479 , 85.4116 , -62.1429
0.39 , -64.3273 , 82.4995 , -69.3632
0.39 , -65.1479 , 85.4116 , -62.1429
0.4 , -64.3985 , 83.0221 , -69.292
0.4 , -65.1479 , 85.4116 , -62.1429
0.41 , -64.4936 , 83.4734 , -68.6031
0.41 , -65.1479 , 85.4116 , -62.1429
0.42 , -64.7074 , 83.5447 , -67.2966
0.42 , -65.1479 , 85.4116 , -62.1429
0.43 , -64.8736 , 83.5447 , -65.9188
0.43 , -65.1479 , 85.4116 , -62.1429
0.44 , -64.8499 , 83.6397 , -65.5625
0.44 , -65.1479 , 85.4116 , -62.1429
0.45 , -64.8736 , 83.806 , -65.5625
0.45 , -65.1479 , 85.4116 , -62.1429
0.46 , -64.8499 , 83.9723 , -65.3962
0.46 , -65.1479 , 85.4116 , -62.1429
0.47 , -64.8499 , 84.0198 , -64.6123
0.47 , -65.1479 , 85.4116 , -62.1429
0.48 , -64.9211 , 84.1148 , -63.7334
0.48 , -65.1479 , 85.4116 , -62.1429
0.49 , -64.9449 , 84.3286 , -63.7334
0.49 , -65.1479 , 85.4116 , -62.1429
0.5 , -64.9687 , 84.3761 , -63.6859
0.5 , -65.1479 , 85.4116 , -62.1429
0.51 , -65.0637 , 84.5661 , -63.3058
0.51 , -65.1479 , 85.4116 , -62.1429
0.52 , -65.1349 , 84.6849 , -61.9043
0.52 , -65.1479 , 85.4116 , -62.1429
0.53 , -65.1349 , 84.6612 , -61.5718
0.53 , -65.1479 , 85.4116 , -62.1429
0.54 , -65.1349 , 84.7324 , -61.5718
0.54 , -65.1479 , 85.4116 , -62.1429
0.55 , -65.1349 , 84.875 , -61.5955
0.55 , -65.1479 , 85.4116 , -62.1429
0.56 , -65.1349 , 84.9225 , -61.5718
0.56 , -65.1479 , 85.4116 , -62.1429
0.57 , -65.1112 , 84.9937 , -61.5718
0.57 , -65.1479 , 85.4116 , -62.1429
0.58 , -65.1112 , 85.0887 , -61.5955
0.58 , -65.1479 , 85.4116 , -62.1429
0.59 , -65.1112 , 85.0412 , -61.5718
0.59 , -65.1479 , 85.4116 , -62.1429
0.6 , -65.1349 , 85.065 , -61.548
0.6 , -65.1479 , 85.4116 , -62.1429
0.61 , -65.1349 , 85.1125 , -61.548
0.61 , -65.1479 , 85.4116 , -62.1429
0.62 , -65.1349 , 85.0887 , -61.5718
0.62 , -65.1479 , 85.4116 , -62.1429
0.63 , -65.1587 , 85.1838 , -61.5718
0.63 , -65.1479 , 85.4116 , -62.1429
0.64 , -65.1824 , 85.1363 , -61.548
0.64 , -65.1479 , 85.4116 , -62.1429
0.65 , -65.1587 , 85.1125 , -61.5718
0.65 , -65.1479 , 85.4116 , -62.1429
0.66 , -65.2062 , 85.1363 , -61.5718
0.66 , -65.1479 , 85.4116 , -62.1429
0.67 , -65.2062 , 85.255 , -61.5242
0.67 , -65.1479 , 85.4116 , -62.1429
0.68 , -65.1824 , 85.2788 , -61.548
0.68 , -65.1479 , 85.4116 , -62.1429
0.69 , -65.2062 , 85.35 , -61.5718
0.69 , -65.1479 , 85.4116 , -62.1429
0.7 , -65.1824 , 85.3263 , -61.5005
0.7 , -65.1479 , 85.4116 , -62.1429
0.71 , -65.1824 , 85.3025 , -61.5718
0.71 , -65.1479 , 85.4116 , -62.1429
0.72 , -65.1824 , 85.3263 , -61.5718
0.72 , -65.1479 , 85.4116 , -62.1429
0.73 , -65.1587 , 85.3263 , -61.5718
0.73 , -65.1479 , 85.4116 , -62.1429
0.74 , -65.2062 , 85.3263 , -61.548
0.74 , -65.1479 , 85.4116 , -62.1429
0.75 , -65.1824 , 85.3025 , -61.5718
0.75 , -65.1479 , 85.4116 , -62.1429
0.76 , -65.2062 , 85.35 , -61.5718
0.76 , -65.1479 , 85.4116 , -62.1429
0.77 , -65.2062 , 85.3263 , -61.548
0.77 , -65.1479 , 85.4116 , -62.1429
0.78 , -65.1824 , 85.3025 , -61.5718
0.78 , -65.1479 , 85.4116 , -62.1429
0.79 , -65.1824 , 85.3263 , -61.5718
0.79 , -65.1479 , 85.4116 , -62.1429
0.8 , -65.1824 , 85.4451 , -61.5718
0.8 , -65.1479 , 85.4116 , -62.1429
0.81 , -65.1824 , 85.3738 , -61.5718
0.81 , -65.1479 , 85.4116 , -62.1429
0.82 , -65.2062 , 85.3976 , -61.6193
0.82 , -65.1479 , 85.4116 , -62.1429
0.83 , -65.2062 , 85.3738 , -61.6668
0.83 , -65.1479 , 85.4116 , -62.1429
0.84 , -65.2062 , 85.3738 , -61.6668
0.84 , -65.1479 , 85.4116 , -62.1429
0.85 , -65.2062 , 85.3738 , -61.6668
0.85 , -65.1479 , 85.4116 , -62.1429
0.86 , -65.2062 , 85.3976 , -61.7143
0.86 , -65.1479 , 85.4116 , -62.1429
0.87 , -65.23 , 85.3738 , -61.7618
0.87 , -65.1479 , 85.4116 , -62.1429
0.88 , -65.23 , 85.4213 , -61.8568
0.88 , -65.1479 , 85.4116 , -62.1429
0.89 , -65.23 , 85.3738 , -61.9043
0.89 , -65.1479 , 85.4116 , -62.1429
0.9 , -65.2062 , 85.3976 , -61.9756
0.9 , -65.1479 , 85.4116 , -62.1429
0.91 , -65.23 , 85.3976 , -62.0944
0.91 , -65.1479 , 85.4116 , -62.1429
0.92 , -65.2062 , 85.3976 , -62.0706
0.92 , -65.1479 , 85.4116 , -62.1429
0.93 , -65.1824 , 85.3738 , -62.1181
0.93 , -65.1479 , 85.4116 , -62.1429
0.94 , -65.1824 , 85.4451 , -62.2131
0.94 , -65.1479 , 85.4116 , -62.1429
0.95 , -65.1587 , 85.3738 , -62.2131
0.95 , -65.1479 , 85.4116 , -62.1429
0.96 , -65.2062 , 85.4213 , -62.1656
0.96 , -65.1479 , 85.4116 , -62.1429
0.97 , -65.1824 , 85.3976 , -62.1656
0.97 , -65.1479 , 85.4116 , -62.1429
0.98 , -65.2062 , 85.4213 , -62.1656
0.98 , -65.1479 , 85.4116 , -62.1429
0.99 , -65.2062 , 85.4451 , -62.2369
0.99 , -65.1479 , 85.4116 , -62.1429
1 , -65.2062 , 85.3738 , -62.1656
1 , -65.1479 , 85.4116 , -62.1429
1.01 , -65.2062 , 85.4213 , -62.1419
1.01 , -65.1479 , 85.4116 , -62.1429
1.02 , -65.2062 , 85.3976 , -62.1419
1.02 , -65.1479 , 85.4116 , -62.1429
1.03 , -65.23 , 85.4213 , -62.1419
1.03 , -65.1479 , 85.4116 , -62.1429
1.04 , -65.1824 , 85.4213 , -62.2369
1.04 , -65.1479 , 85.4116 , -62.1429
1.05 , -65.1824 , 85.3976 , -62.1656
1.05 , -65.1479 , 85.4116 , -62.1429
1.06 , -65.1824 , 85.4213 , -62.2369
1.06 , -65.1479 , 85.4116 , -62.1429
1.07 , -65.2062 , 85.3976 , -62.1894
1.07 , -65.1479 , 85.4116 , -62.1429
1.08 , -65.2062 , 85.4213 , -62.1419
1.08 , -65.1479 , 85.4116 , -62.1429
1.09 , -65.2062 , 85.4213 , -62.2131
1.09 , -65.1479 , 85.4116 , -62.1429
1.1 , -65.2062 , 85.4213 , -62.2131
1.1 , -65.1479 , 85.4116 , -62.1429
1.11 , -65.2062 , 85.3976 , -62.1894
1.11 , -65.1479 , 85.4116 , -62.1429
1.12 , -65.2062 , 85.4451 , -62.1419
1.12 , -65.1479 , 85.4116 , -62.1429
1.13 , -65.2062 , 85.35 , -62.2131
1.13 , -65.1479 , 85.4116 , -62.1429
1.14 , -65.2062 , 85.4213 , -62.2369
1.14 , -65.1479 , 85.4116 , -62.1429
1.15 , -65.1824 , 85.4213 , -62.2369
1.15 , -65.1479 , 85.4116 , -62.1429
1.16 , -65.1824 , 85.4213 , -62.2131
1.16 , -65.1479 , 85.4116 , -62.1429
1.17 , -65.1824 , 85.4213 , -62.2131
1.17 , -65.1479 , 85.4116 , -62.1429
1.18 , -65.1824 , 85.4451 , -62.1181
1.18 , -65.1479 , 85.4116 , -62.1429
1.19 , -65.2062 , 85.4213 , -62.2131
1.19 , -65.1479 , 85.4116 , -62.1429
1.2 , -65.2062 , 85.4451 , -62.2131
1.2 , -65.1479 , 85.4116 , -62.1429
1.21 , -65.2062 , 85.4213 , -62.1894
1.21 , -65.1479 , 85.4116 , -62.1429
1.22 , -65.23 , 85.4451 , -62.2131
1.22 , -65.1479 , 85.4116 , -62.1429
1.23 , -65.23 , 85.3976 , -62.2369
1.23 , -65.1479 , 85.4116 , -62.1429
1.24 , -65.23 , 85.4213 , -62.2369
1.24 , -65.1479 , 85.4116 , -62.1429
1.25 , -65.23 , 85.4213 , -62.2131
1.25 , -65.1479 , 85.4116 , -62.1429
1.26 , -65.23 , 85.4213 , -62.1894
1.26 , -65.1479 , 85.4116 , -62.1429
1.27 , -65.2062 , 85.4451 , -62.2131
1.27 , -65.1479 , 85.4116 , -62.1429
1.28 , -65.23 , 85.4213 , -62.2131
1.28 , -65.1479 , 85.4116 , -62.1429
1.29 , -65.2062 , 85.3976 , -62.1419
1.29 , -65.1479 , 85.4116 , -62.1429
1.3 , -65.23 , 85.4213 , -62.2131
1.3 , -65.1479 , 85.4116 , -62.1429
1.31 , -65.23 , 85.4451 , -62.2369
1.31 , -65.1479 , 85.4116 , -62.1429
1.32 , -65.2062 , 85.4926 , -62.2369
1.32 , -65.1479 , 85.4116 , -62.1429
1.33 , -65.1824 , 85.4213 , -62.1419
1.33 , -65.1479 , 85.4116 , -62.1429
1.34 , -65.23 , 85.4688 , -62.2131
1.34 , -65.1479 , 85.4116 , -62.1429
1.35 , -65.1824 , 85.35 , -62.2369
1.35 , -65.1479 , 85.4116 , -62.1429
1.36 , -65.1824 , 85.4213 , -62.2369
1.36 , -65.1479 , 85.4116 , -62.1429
1.37 , -65.1587 , 85.4213 , -62.1894
1.37 , -65.1479 , 85.4116 , -62.1429
1.38 , -65.1824 , 85.4213 , -62.2131
1.38 , -65.1479 , 85.4116 , -62.1429
1.39 , -65.23 , 85.4213 , -62.2369
1.39 , -65.1479 , 85.4116 , -62.1429
1.4 , -65.23 , 85.4213 , -62.2131
1.4 , -65.1479 , 85.4116 , -62.1429
1.41 , -65.2062 , 85.4213 , -62.1656
1.41 , -65.1479 , 85.4116 , -62.1429
1.42 , -65.2062 , 85.4213 , -62.1656
1.42 , -65.1479 , 85.4116 , -62.1429
1.43 , -65.2062 , 85.3738 , -62.2369
1.43 , -65.1479 , 85.4116 , -62.1429
1.44 , -65.2062 , 85.4451 , -62.2131
1.44 , -65.1479 , 85.4116 , -62.1429
1.45 , -65.1824 , 85.4213 , -62.1656
1.45 , -65.1479 , 85.4116 , -62.1429
1.46 , -65.1824 , 85.4213 , -62.2369
1.46 , -65.1479 , 85.4116 , -62.1429
1.47 , -65.1824 , 85.4213 , -62.2369
1.47 , -65.1479 , 85.4116 , -62.1429
1.48 , -65.1824 , 85.4451 , -62.1894
1.48 , -65.1479 , 85.4116 , -62.1429
1.49 , -65.2062 , 85.4213 , -62.2369
1.49 , -65.1479 , 85.4116 , -62.1429
1.5 , -65.2062 , 85.4213 , -62.2131
1.5 , -65.1479 , 85.4116 , -62.1429
1.51 , -65.2062 , 85.4213 , -62.2131
1.51 , -65.1479 , 85.4116 , -62.1429
1.52 , -65.23 , 85.4213 , -62.2131
1.52 , -65.1479 , 85.4116 , -62.1429
1.53 , -65.23 , 85.4213 , -62.2369
1.53 , -65.1479 , 85.4116 , -62.1429
1.54 , -65.23 , 85.4213 , -62.2369
1.54 , -65.1479 , 85.4116 , -62.1429
1.55 , -65.23 , 85.4451 , -62.1894
1.55 , -65.1479 , 85.4116 , -62.1429
1.56 , -65.23 , 85.4451 , -62.2131
1.56 , -65.1479 , 85.4116 , -62.1429
1.57 , -65.2062 , 85.4688 , -62.2369
1.57 , -65.1479 , 85.4116 , -62.1429
1.58 , -65.2062 , 85.4451 , -62.2131
1.58 , -65.1479 , 85.4116 , -62.1429
1.59 , -65.23 , 85.3976 , -62.2369
1.59 , -65.1479 , 85.4116 , -62.1429
1.6 , -65.1587 , 85.4213 , -62.2369
1.6 , -65.1479 , 85.4116 , -62.1429
1.61 , -65.1824 , 85.3976 , -62.2131
1.61 , -65.1479 , 85.4116 , -62.1429
1.62 , -65.1587 , 85.4451 , -62.2131
1.62 , -65.1479 , 85.4116 , -62.1429
1.63 , -65.1824 , 85.4213 , -62.2369
1.63 , -65.1479 , 85.4116 , -62.1429
1.64 , -65.23 , 85.3738 , -62.2131
1.64 , -65.1479 , 85.4116 , -62.1429
1.65 , -65.2062 , 85.4213 , -62.2131
1.65 , -65.1479 , 85.4116 , -62.1429
1.66 , -65.2062 , 85.4451 , -62.2369
1.66 , -65.1479 , 85.4116 , -62.1429
1.67 , -65.23 , 85.4213 , -62.2131
1.67 , -65.1479 , 85.4116 , -62.1429
1.68 , -65.23 , 85.4213 , -62.2131
1.68 , -65.1479 , 85.4116 , -62.1429
1.69 , -65.23 , 85.3976 , -62.2131
1.69 , -65.1479 , 85.4116 , -62.1429
1.7 , -65.2062 , 85.4451 , -62.2369
1.7 , -65.1479 , 85.4116 , -62.1429
1.71 , -65.2062 , 85.4213 , -62.2131
1.71 , -65.1479 , 85.4116 , -62.1429
1.72 , -65.2062 , 85.4451 , -62.2131
1.72 , -65.1479 , 85.4116 , -62.1429
1.73 , -65.1824 , 85.4451 , -62.2369
1.73 , -65.1479 , 85.4116 , -62.1429
1.74 , -65.1587 , 85.4213 , -62.2369
1.74 , -65.1479 , 85.4116 , -62.1429
1.75 , -65.2062 , 85.4213 , -62.2606
1.75 , -65.1479 , 85.4116 , -62.1429
1.76 , -65.23 , 85.4213 , -62.2369
1.76 , -65.1479 , 85.4116 , -62.1429
1.77 , -65.2062 , 85.3976 , -62.2369
1.77 , -65.1479 , 85.4116 , -62.1429
1.78 , -65.2062 , 85.3738 , -62.2369
1.78 , -65.1479 , 85.4116 , -62.1429
1.79 , -65.23 , 85.5163 , -62.2131
1.79 , -65.1479 , 85.4116 , -62.1429
1.8 , -65.23 , 85.4213 , -62.2369
1.8 , -65.1479 , 85.4116 , -62.1429
1.81 , -65.23 , 85.3976 , -62.2369
1.81 , -65.1479 , 85.4116 , -62.1429
1.82 , -65.23 , 85.4451 , -62.2131
1.82 , -65.1479 , 85.4116 , -62.1429
1.83 , -65.23 , 85.4213 , -62.2606
1.83 , -65.1479 , 85.4116 , -62.1429
1.84 , -65.1824 , 85.4213 , -62.2131
1.84 , -65.1479 , 85.4116 , -62.1429
1.85 , -65.2062 , 85.4213 , -62.2131
1.85 , -65.1479 , 85.4116 , -62.1429
1.86 , -65.1824 , 85.4213 , -62.2369
1.86 , -65.1479 , 85.4116 , -62.1429
1.87 , -65.1587 , 85.4451 , -62.2131
1.87 , -65.1479 , 85.4116 , -62.1429
1.88 , -65.1824 , 85.4213 , -62.2369
1.88 , -65.1479 , 85.4116 , -62.1429
1.89 , -65.2062 , 85.4213 , -62.2369
1.89 , -65.1479 , 85.4116 , -62.1429
1.9 , -65.2062 , 85.4213 , -62.2369
1.9 , -65.1479 , 85.4116 , -62.1429
1.91 , -65.2062 , 85.4213 , -62.2369
1.91 , -65.1479 , 85.4116 , -62.1429
1.92 , -65.23 , 85.4213 , -62.2131
1.92 , -65.1479 , 85.4116 , -62.1429
1.93 , -65.23 , 85.3976 , -62.2369
1.93 , -65.1479 , 85.4116 , -62.1429
1.94 , -65.23 , 85.4213 , -62.2131
1.94 , -65.1479 , 85.4116 , -62.1429
1.95 , -65.23 , 85.4213 , -62.2131
1.95 , -65.1479 , 85.4116 , -62.1429
1.96 , -65.23 , 85.4213 , -62.2131
1.96 , -65.1479 , 85.4116 , -62.1429
1.97 , -65.23 , 85.3976 , -62.2369
1.97 , -65.1479 , 85.4116 , -62.1429
1.98 , -65.23 , 85.4451 , -62.2369
1.98 , -65.1479 , 85.4116 , -62.1429
1.99 , -65.23 , 85.3976 , -62.2369
1.99 , -65.1479 , 85.4116 , -62.1429
2 , -65.23 , 85.4451 , -62.2369
2 , -65.1479 , 85.4116 , -62.1429
2.01 , -65.23 , 85.4451 , -62.2131
2.01 , -65.1479 , 85.4116 , -62.1429
2.02 , -65.23 , 85.4451 , -62.1894
2.02 , -65.1479 , 85.4116 , -62.1429
2.03 , -65.23 , 85.4451 , -62.2131
2.03 , -65.1479 , 85.4116 , -62.1429
2.04 , -65.23 , 85.4213 , -62.2369
2.04 , -65.1479 , 85.4116 , -62.1429
2.05 , -65.23 , 85.4213 , -62.2369
2.05 , -65.1479 , 85.4116 , -62.1429
2.06 , -65.23 , 85.4213 , -62.1894
2.06 , -65.1479 , 85.4116 , -62.1429
2.07 , -65.2062 , 85.4213 , -62.2369
2.07 , -65.1479 , 85.4116 , -62.1429
2.08 , -65.23 , 85.3976 , -62.2369
2.08 , -65.1479 , 85.4116 , -62.1429
2.09 , -65.23 , 85.4213 , -62.2131
2.09 , -65.1479 , 85.4116 , -62.1429
2.1 , -65.2062 , 85.3738 , -62.2369
2.1 , -65.1479 , 85.4116 , -62.1429
2.11 , -65.2062 , 85.3976 , -62.2369
2.11 , -65.1479 , 85.4116 , -62.1429
2.12 , -65.1824 , 85.4213 , -62.2131
2.12 , -65.1479 , 85.4116 , -62.1429
2.13 , -65.1824 , 85.4213 , -62.2131
2.13 , -65.1479 , 85.4116 , -62.1429
2.14 , -65.1824 , 85.4213 , -62.2369
2.14 , -65.1479 , 85.4116 , -62.1429
2.15 , -65.2062 , 85.4213 , -62.2369
2.15 , -65.1479 , 85.4116 , -62.1429
2.16 , -65.2062 , 85.4213 , -62.2131
2.16 , -65.1479 , 85.4116 , -62.1429
2.17 , -65.2062 , 85.35 , -62.1894
2.17 , -65.1479 , 85.4116 , -62.1429
2.18 , -65.23 , 85.4213 , -62.2369
2.18 , -65.1479 , 85.4116 , -62.1429
2.19 , -65.23 , 85.3976 , -62.2369
2.19 , -65.1479 , 85.4116 , -62.1429
2.2 , -65.23 , 85.4688 , -62.2131
2.2 , -65.1479 , 85.4116 , -62.1429
2.21 , -65.2062 , 85.3976 , -62.2369
2.21 , -65.1479 , 85.4116 , -62.1429
2.22 , -65.2062 , 85.4213 , -62.2131
2.22 , -65.1479 , 85.4116 , -62.1429
2.23 , -65.1824 , 85.4451 , -62.2131
2.23 , -65.1479 , 85.4116 , -62.1429
2.24 , -65.1824 , 85.4213 , -62.2369
2.24 , -65.1479 , 85.4116 , -62.1429
2.25 , -65.1587 , 85.3976 , -62.2369
2.25 , -65.1479 , 85.4116 , -62.1429
2.26 , -65.2062 , 85.3738 , -62.1656
2.26 , -65.1479 , 85.4116 , -62.1429
2.27 , -65.2062 , 85.4213 , -62.2131
2.27 , -65.1479 , 85.4116 , -62.1429
2.28 , -65.2062 , 85.4213 , -62.2606
2.28 , -65.1479 , 85.4116 , -62.1429
2.29 , -65.23 , 85.4213 , -62.2131
2.29 , -65.1479 , 85.4116 , -62.1429
2.3 , -65.23 , 85.4213 , -62.2131
2.3 , -65.1479 , 85.4116 , -62.1429
2.31 , -65.23 , 85.4451 , -62.2131
2.31 , -65.1479 , 85.4116 , -62.1429
2.32 , -65.23 , 85.4213 , -62.2369
2.32 , -65.1479 , 85.4116 , -62.1429
2.33 , -65.23 , 85.3976 , -62.2369
2.33 , -65.1479 , 85.4116 , -62.1429
2.34 , -65.23 , 85.4451 , -62.2131
2.34 , -65.1479 , 85.4116 , -62.1429
2.35 , -65.2062 , 85.4213 , -62.2369
2.35 , -65.1479 , 85.4116 , -62.1429
2.36 , -65.1587 , 85.4451 , -62.2131
2.36 , -65.1479 , 85.4116 , -62.1429
2.37 , -65.2062 , 85.4451 , -62.2131
2.37 , -65.1479 , 85.4116 , -62.1429
2.38 , -65.1587 , 85.4213 , -62.2369
2.38 , -65.1479 , 85.4116 , -62.1429
2.39 , -65.2062 , 85.4213 , -62.2131
2.39 , -65.1479 , 85.4116 , -62.1429
2.4 , -65.2062 , 85.4213 , -62.2131
2.4 , -65.1479 , 85.4116 , -62.1429
2.41 , -65.2062 , 85.4451 , -62.2131
2.41 , -65.1479 , 85.4116 , -62.1429
2.42 , -65.23 , 85.3976 , -62.2131
2.42 , -65.1479 , 85.4116 , -62.1429
2.43 , -65.2062 , 85.4213 , -62.2131
2.43 , -65.1479 , 85.4116 , -62.1429
2.44 , -65.1824 , 85.4213 , -62.2131
2.44 , -65.1479 , 85.4116 , -62.1429
2.45 , -65.1824 , 85.4451 , -62.2131
2.45 , -65.1479 , 85.4116 , -62.1429
2.46 , -65.1587 , 85.4213 , -62.2131
2.46 , -65.1479 , 85.4116 , -62.1429
2.47 , -65.2062 , 85.4688 , -62.2131
2.47 , -65.1479 , 85.4116 , -62.1429
2.48 , -65.2062 , 85.4451 , -62.2131
2.48 , -65.1479 , 85.4116 , -62.1429
2.49 , -65.2062 , 85.4451 , -62.2131
2.49 , -65.1479 , 85.4116 , -62.1429
2.5 , -65.23 , 85.4213 , -62.2369
2.5 , -65.1479 , 85.4116 , -62.1429
2.51 , -65.23 , 85.4451 , -62.2131
2.51 , -65.1479 , 85.4116 , -62.1429
2.52 , -65.2062 , 85.4213 , -62.2131
