0, -nan, -nan, -nan, -nan
31.2, 1, 1, -1.20468, 0.204742
31.225, 1, 1, -1.20601, 0.206068
31.25, 1, 1, -1.20742, 0.207479
31.275, 1, 1, -1.20875, 0.208818
31.3, 1, 1, -1.21003, 0.210101
31.325, 1, 1, -1.21129, 0.211361
31.35, 1, 1, -1.21129, 0.211361
31.375, 1, 1, -1.21129, 0.211361
31.4, 1, 1, -1.21129, 0.211361
31.425, 1, 1, -1.21129, 0.211361
31.45, 1, 1, -1.21129, 0.211361
31.475, 1, 1, -1.21129, 0.211361
31.5, 1, 1, -1.21129, 0.211361
31.525, 1, 1, -1.21259, 0.212656
31.55, 1, 1, -1.21385, 0.213919
31.575, 1, 1, -1.21385, 0.213919
31.6, 1, 1, -1.21508, 0.215143
31.625, 1, 1, -1.21628, 0.216344
31.65, 1, 1, -1.21628, 0.216344
31.675, 1, 1, -1.21628, 0.216344
31.7, 1, 1, -1.21628, 0.216344
31.725, 1, 1, -1.21628, 0.216344
31.75, 1, 1, -1.21628, 0.216344
31.775, 1, 1, -1.21728, 0.217343
31.8, 1, 1, -1.21728, 0.217343
31.825, 1, 1, -1.21824, 0.218308
31.85, 1, 1, -1.21824, 0.218308
31.875, 1, 1, -1.21824, 0.218308
31.9, 1, 1, -1.21918, 0.219245
31.925, 1, 1, -1.21918, 0.219245
31.95, 1, 1, -1.22009, 0.22016
31.975, 1, 1, -1.22009, 0.22016
32, 1, 1, -1.22009, 0.22016
32.025, 1, 1, -1.22096, 0.22103
32.05, 1, 1, -1.22096, 0.22103
32.075, 1, 1, -1.22096, 0.22103
32.1, 1, 1, -1.22096, 0.22103
32.125, 1, 1, -1.22181, 0.221874
32.15, 1, 1, -1.22262, 0.222689
32.175, 1, 1, -1.2234, 0.223474
32.2, 1, 1, -1.22416, 0.224234
32.225, 1, 1, -1.22416, 0.224234
32.25, 1, 1, -1.22416, 0.224234
32.275, 1, 1, -1.22491, 0.224984
32.3, 1, 1, -1.22491, 0.224984
32.325, 1, 1, -1.22491, 0.224984
32.35, 1, 1, -1.22491, 0.224984
32.375, 1, 1, -1.22567, 0.225735
32.4, 1, 1, -1.22567, 0.225735
32.425, 1, 1, -1.22639, 0.22646
32.45, 1, 1, -1.22712, 0.227188
32.475, 1, 1, -1.22799, 0.228053
32.5, 1, 1, -1.22892, 0.228983
32.525, 1, 1, -1.22892, 0.228983
32.55, 1, 1, -1.22892, 0.228983
32.575, 1, 1, -1.22979, 0.229854
32.6, 1, 1, -1.22979, 0.229854
32.625, 1, 1, -1.22979, 0.229854
32.65, 1, 1, -1.22979, 0.229854
32.675, 1, 1, -1.23026, 0.230315
32.7, 1, 1, -1.23073, 0.230783
32.725, 1, 1, -1.23119, 0.231245
32.75, 1, 1, -1.23163, 0.23168
32.775, 1, 1, -1.23209, 0.232142
32.8, 1, 1, -1.23254, 0.232589
32.825, 1, 1, -1.23254, 0.232589
32.85, 1, 1, -1.23301, 0.233057
32.875, 1, 1, -1.23301, 0.233057
32.9, 1, 1, -1.23301, 0.233057
32.925, 1, 1, -1.23365, 0.233691
32.95, 1, 1, -1.23428, 0.234324
32.975, 1, 1, -1.23428, 0.234324
33, 1, 1, -1.23428, 0.234324
33.025, 1, 1, -1.23428, 0.234324
33.05, 1, 1, -1.23496, 0.234998
33.075, 1, 1, -1.23496, 0.234998
33.1, 1, 1, -1.23563, 0.235673
33.125, 1, 1, -1.23629, 0.236331
33.15, 1, 1, -1.23629, 0.236331
33.175, 1, 1, -1.237, 0.23704
33.2, 1, 1, -1.237, 0.23704
33.225, 1, 1, -1.23758, 0.237618
33.25, 1, 1, -1.23758, 0.237618
33.275, 1, 1, -1.23811, 0.23814
33.3, 1, 1, -1.23811, 0.23814
33.325, 1, 1, -1.23811, 0.23814
33.35, 1, 1, -1.23811, 0.23814
33.375, 1, 1, -1.23811, 0.23814
33.4, 1, 1, -1.23811, 0.23814
33.425, 1, 1, -1.23811, 0.23814
33.45, 1, 1, -1.23811, 0.23814
33.475, 1, 1, -1.23711, 0.237138
33.5, 1, 1, -1.23711, 0.237138
33.525, 1, 1, -1.23597, 0.235996
33.55, 1, 1, -1.23597, 0.235996
33.575, 1, 1, -1.23478, 0.234808
33.6, 1, 1, -1.23377, 0.2338
33.625, 1, 1, -1.23297, 0.233001
33.65, 1, 1, -1.23243, 0.232461
33.675, 1, 1, -1.23243, 0.232461
33.7, 1, 1, -1.23243, 0.232461
33.725, 1, 1, -1.23243, 0.232461
33.75, 1, 1, -1.23288, 0.232912
33.775, 1, 1, -1.23383, 0.233868
33.8, 1, 1, -1.23491, 0.234948
33.825, 1, 1, -1.23491, 0.234948
33.85, 1, 1, -1.23491, 0.234948
33.875, 1, 1, -1.23491, 0.234948
33.9, 1, 1, -1.23491, 0.234948
33.925, 1, 1, -1.23491, 0.234948
33.95, 1, 1, -1.23491, 0.234948
33.975, 1, 1, -1.23546, 0.235503
34, 1, 1, -1.23599, 0.23604
34.025, 1, 1, -1.23599, 0.23604
34.05, 1, 1, -1.23651, 0.236559
34.075, 1, 1, -1.23651, 0.236559
34.1, 1, 1, -1.23651, 0.236559
34.125, 1, 1, -1.23651, 0.236559
34.15, 1, 1, -1.23651, 0.236559
34.175, 1, 1, -1.23704, 0.237098
34.2, 1, 1, -1.23704, 0.237098
34.225, 1, 1, -1.23704, 0.237098
34.25, 1, 1, -1.2374, 0.237454
34.275, 1, 1, -1.23774, 0.237797
34.3, 1, 1, -1.23807, 0.238135
34.325, 1, 1, -1.23807, 0.238135
34.35, 1, 1, -1.23807, 0.238135
34.375, 1, 1, -1.23832, 0.238387
34.4, 1, 1, -1.23832, 0.238387
34.425, 1, 1, -1.23832, 0.238387
34.45, 1, 1, -1.23832, 0.238387
34.475, 1, 1, -1.23832, 0.238387
34.5, 1, 1, -1.23832, 0.238387
34.525, 1, 1, -1.23924, 0.239305
34.55, 1, 1, -1.23924, 0.239305
34.575, 1, 1, -1.23924, 0.239305
34.6, 1, 1, -1.24041, 0.240485
34.625, 1, 1, -1.24041, 0.240485
34.65, 1, 1, -1.24041, 0.240485
34.675, 1, 1, -1.24041, 0.240485
34.7, 1, 1, -1.24041, 0.240485
34.725, 1, 1, -1.24041, 0.240485
34.75, 1, 1, -1.24348, 0.243561
34.775, 1, 1, -1.24348, 0.243561
34.8, 1, 1, -1.24648, 0.246564
34.825, 1, 1, -1.24648, 0.246564
34.85, 1, 1, -1.24988, 0.249976
34.875, 1, 1, -1.24988, 0.249976
34.9, 1, 1, -1.25344, 0.253545
34.925, 1, 1, -1.25344, 0.253545
34.95, 1, 1, -1.25733, 0.25744
34.975, 1, 1, -1.26128, 0.261407
35, 1, 1, -1.26128, 0.261407
35.025, 1, 1, -1.2649, 0.265044
35.05, 1, 1, -1.2649, 0.265044
35.075, 1, 1, -1.26818, 0.268333
35.1, 1, 1, -1.26818, 0.268333
35.125, 1, 1, -1.27141, 0.271585
35.15, 1, 1, -1.27141, 0.271585
35.175, 1, 1, -1.27141, 0.271585
35.2, 1, 1, -1.27141, 0.271585
35.225, 1, 1, -1.27141, 0.271585
35.25, 1, 1, -1.27141, 0.271585
35.275, 1, 1, -1.27141, 0.271585
35.3, 1, 1, -1.27475, 0.274932
35.325, 1, 1, -1.27849, 0.278683
35.35, 1, 1, -1.27849, 0.278683
35.375, 1, 1, -1.28161, 0.281809
35.4, 1, 1, -1.28161, 0.281809
35.425, 1, 1, -1.28161, 0.281809
35.45, 1, 1, -1.28426, 0.284475
35.475, 1, 1, -1.28426, 0.284475
35.5, 1, 1, -1.28683, 0.287055
35.525, 1, 1, -1.28683, 0.287055
35.55, 1, 1, -1.28683, 0.287055
35.575, 1, 1, -1.28683, 0.287055
35.6, 1, 1, -1.28928, 0.289523
35.625, 1, 1, -1.28928, 0.289523
35.65, 1, 1, -1.29168, 0.291932
35.675, 1, 1, -1.29168, 0.291932
35.7, 1, 1, -1.29168, 0.291932
35.725, 1, 1, -1.29168, 0.291932
35.75, 1, 1, -1.29397, 0.294235
35.775, 1, 1, -1.29397, 0.294235
35.8, 1, 1, -1.29397, 0.294235
35.825, 1, 1, -1.29397, 0.294235
35.85, 1, 1, -1.29622, 0.296489
35.875, 1, 1, -1.29622, 0.296489
35.9, 1, 1, -1.29841, 0.298694
35.925, 1, 1, -1.29841, 0.298694
35.95, 1, 1, -1.30056, 0.300846
35.975, 1, 1, -1.30263, 0.302927
36, 1, 1, -1.30463, 0.30493
36.025, 1, 1, -1.30463, 0.30493
36.05, 1, 1, -1.30463, 0.30493
36.075, 1, 1, -1.30656, 0.306864
36.1, 1, 1, -1.30842, 0.308735
36.125, 1, 1, -1.30842, 0.308735
36.15, 1, 1, -1.30842, 0.308735
36.175, 1, 1, -1.3102, 0.310512
36.2, 1, 1, -1.3102, 0.310512
36.225, 1, 1, -1.3102, 0.310512
36.25, 1, 1, -1.31189, 0.312212
36.275, 1, 1, -1.31189, 0.312212
36.3, 1, 1, -1.31189, 0.312212
36.325, 1, 1, -1.31353, 0.313855
36.35, 1, 1, -1.31353, 0.313855
36.375, 1, 1, -1.31516, 0.315489
36.4, 1, 1, -1.31516, 0.315489
36.425, 1, 1, -1.31516, 0.315489
36.45, 1, 1, -1.31667, 0.317006
36.475, 1, 1, -1.31814, 0.31848
36.5, 1, 1, -1.31814, 0.31848
36.525, 1, 1, -1.31814, 0.31848
36.55, 1, 1, -1.31814, 0.31848
36.575, 1, 1, -1.31814, 0.31848
36.6, 1, 1, -1.31814, 0.31848
36.625, 1, 1, -1.31949, 0.319831
36.65, 1, 1, -1.31949, 0.319831
36.675, 1, 1, -1.31949, 0.319831
36.7, 1, 1, -1.31949, 0.319831
36.725, 1, 1, -1.31949, 0.319831
36.75, 1, 1, -1.32085, 0.321194
36.775, 1, 1, -1.32085, 0.321194
36.8, 1, 1, -1.32085, 0.321194
36.825, 1, 1, -1.32202, 0.322366
36.85, 1, 1, -1.32202, 0.322366
36.875, 1, 1, -1.32202, 0.322366
36.9, 1, 1, -1.32312, 0.323472
36.925, 1, 1, -1.32312, 0.323472
36.95, 1, 1, -1.32312, 0.323472
36.975, 1, 1, -1.3242, 0.324555
37, 1, 1, -1.3242, 0.324555
37.025, 1, 1, -1.32532, 0.325677
37.05, 1, 1, -1.32532, 0.325677
37.075, 1, 1, -1.32635, 0.326708
37.1, 1, 1, -1.32735, 0.327707
37.125, 1, 1, -1.32735, 0.327707
37.15, 1, 1, -1.32735, 0.327707
37.175, 1, 1, -1.3283, 0.32866
37.2, 1, 1, -1.32921, 0.329573
37.225, 1, 1, -1.33008, 0.330451
37.25, 1, 1, -1.33008, 0.330451
37.275, 1, 1, -1.33094, 0.331305
37.3, 1, 1, -1.33176, 0.332131
37.325, 1, 1, -1.33176, 0.332131
37.35, 1, 1, -1.33176, 0.332131
37.375, 1, 1, -1.33256, 0.33293
37.4, 1, 1, -1.33256, 0.33293
37.425, 1, 1, -1.33256, 0.33293
37.45, 1, 1, -1.33256, 0.33293
37.475, 1, 1, -1.33333, 0.333701
37.5, 1, 1, -1.33333, 0.333701
37.525, 1, 1, -1.33407, 0.334441
37.55, 1, 1, -1.33407, 0.334441
37.575, 1, 1, -1.33407, 0.334441
37.6, 1, 1, -1.33407, 0.334441
37.625, 1, 1, -1.33407, 0.334441
37.65, 1, 1, -1.3348, 0.33517
37.675, 1, 1, -1.33551, 0.335881
37.7, 1, 1, -1.33551, 0.335881
37.725, 1, 1, -1.3362, 0.336569
37.75, 1, 1, -1.33686, 0.33723
37.775, 1, 1, -1.3375, 0.337863
37.8, 1, 1, -1.3375, 0.337863
37.825, 1, 1, -1.3375, 0.337863
37.85, 1, 1, -1.33812, 0.338481
37.875, 1, 1, -1.33873, 0.33909
37.9, 1, 1, -1.33934, 0.339697
37.925, 1, 1, -1.33934, 0.339697
37.95, 1, 1, -1.33934, 0.339697
37.975, 1, 1, -1.33934, 0.339697
38, 1, 1, -1.33986, 0.340216
38.025, 1, 1, -1.34046, 0.340817
38.05, 1, 1, -1.34046, 0.340817
38.075, 1, 1, -1.34046, 0.340817
38.1, 1, 1, -1.34046, 0.340817
38.125, 1, 1, -1.34046, 0.340817
38.15, 1, 1, -1.34046, 0.340817
38.175, 1, 1, -1.34036, 0.340709
38.2, 1, 1, -1.34025, 0.340597
38.225, 1, 1, -1.34025, 0.340597
38.25, 1, 1, -1.34025, 0.340597
38.275, 1, 1, -1.34025, 0.340597
38.3, 1, 1, -1.34024, 0.340588
38.325, 1, 1, -1.34024, 0.340588
38.35, 1, 1, -1.34018, 0.340524
38.375, 1, 1, -1.34018, 0.340524
38.4, 1, 1, -1.34011, 0.340447
38.425, 1, 1, -1.34011, 0.340447
38.45, 1, 1, -1.34011, 0.340447
38.475, 1, 1, -1.34009, 0.340422
38.5, 1, 1, -1.34002, 0.340351
38.525, 1, 1, -1.33996, 0.340284
38.55, 1, 1, -1.33988, 0.340205
38.575, 1, 1, -1.33981, 0.340128
38.6, 1, 1, -1.33981, 0.340128
38.625, 1, 1, -1.33981, 0.340128
38.65, 1, 1, -1.33981, 0.340128
38.675, 1, 1, -1.33981, 0.340128
38.7, 1, 1, -1.33971, 0.340032
38.725, 1, 1, -1.33971, 0.340032
38.75, 1, 1, -1.33971, 0.340032
38.775, 1, 1, -1.33968, 0.339996
38.8, 1, 1, -1.33966, 0.339976
38.825, 1, 1, -1.33966, 0.33997
38.85, 1, 1, -1.33966, 0.33997
38.875, 1, 1, -1.33992, 0.34023
38.9, 1, 1, -1.34034, 0.340645
38.925, 1, 1, -1.34034, 0.340645
38.95, 1, 1, -1.34087, 0.341167
38.975, 1, 1, -1.34087, 0.341167
39, 1, 1, -1.34138, 0.341665
39.025, 1, 1, -1.34138, 0.341665
39.05, 1, 1, -1.3419, 0.342174
39.075, 1, 1, -1.3419, 0.342174
39.1, 1, 1, -1.3419, 0.342174
39.125, 1, 1, -1.3419, 0.342174
39.15, 1, 1, -1.33996, 0.340232
39.175, 1, 1, -1.33996, 0.340232
39.2, 1, 1, -1.33996, 0.340232
39.225, 1, 1, -1.33812, 0.338383
39.25, 1, 1, -1.33812, 0.338383
39.275, 1, 1, -1.33812, 0.338383
39.3, 1, 1, -1.33609, 0.336347
39.325, 1, 1, -1.3341, 0.334348
39.35, 1, 1, -1.33233, 0.332578
39.375, 1, 1, -1.33233, 0.332578
39.4, 1, 1, -1.33233, 0.332578
39.425, 1, 1, -1.33233, 0.332578
39.45, 1, 1, -1.33233, 0.332578
39.475, 1, 1, -1.33233, 0.332578
39.5, 1, 1, -1.33233, 0.332578
39.525, 1, 1, -1.33233, 0.332578
39.55, 1, 1, -1.32643, 0.326664
39.575, 1, 1, -1.32643, 0.326664
39.6, 1, 1, -1.32074, 0.320963
39.625, 1, 1, -1.32074, 0.320963
39.65, 1, 1, -1.31533, 0.315535
39.675, 1, 1, -1.31533, 0.315535
39.7, 1, 1, -1.31043, 0.310624
39.725, 1, 1, -1.30571, 0.305887
39.75, 1, 1, -1.30571, 0.305887
39.775, 1, 1, -1.30137, 0.301525
39.8, 1, 1, -1.29758, 0.297711
39.825, 1, 1, -1.29431, 0.294409
39.85, 1, 1, -1.29431, 0.294409
39.875, 1, 1, -1.29431, 0.294409
39.9, 1, 1, -1.29431, 0.294409
39.925, 1, 1, -1.29431, 0.294409
39.95, 1, 1, -1.29431, 0.294409
39.975, 1, 1, -1.29431, 0.294409
40, 1, 1, -1.29431, 0.294409
40.025, 1, 1, -1.2886, 0.288674
40.05, 1, 1, -1.2886, 0.288674
40.075, 1, 1, -1.28548, 0.285538
40.1, 1, 1, -1.28548, 0.285538
40.125, 1, 1, -1.28548, 0.285538
40.15, 1, 1, -1.28548, 0.285538
40.175, 1, 1, -1.28548, 0.285538
40.2, 1, 1, -1.28222, 0.282252
40.225, 1, 1, -1.28222, 0.282252
40.25, 1, 1, -1.27949, 0.279516
40.275, 1, 1, -1.27949, 0.279516
40.3, 1, 1, -1.2772, 0.277218
40.325, 1, 1, -1.2772, 0.277218
40.35, 1, 1, -1.2751, 0.275118
40.375, 1, 1, -1.2751, 0.275118
40.4, 1, 1, -1.27306, 0.273086
40.425, 1, 1, -1.27306, 0.273086
40.45, 1, 1, -1.27306, 0.273086
40.475, 1, 1, -1.27306, 0.273086
40.5, 1, 1, -1.27306, 0.273086
40.525, 1, 1, -1.27306, 0.273086
40.55, 1, 1, -1.27306, 0.273086
40.575, 1, 1, -1.27306, 0.273086
40.6, 1, 1, -1.27111, 0.271138
40.625, 1, 1, -1.2691, 0.269134
40.65, 1, 1, -1.26717, 0.267206
40.675, 1, 1, -1.26717, 0.267206
40.7, 1, 1, -1.26717, 0.267206
40.725, 1, 1, -1.26717, 0.267206
40.75, 1, 1, -1.26717, 0.267206
40.775, 1, 1, -1.26717, 0.267206
40.8, 1, 1, -1.26497, 0.265019
40.825, 1, 1, -1.26497, 0.265019
40.85, 1, 1, -1.26283, 0.262886
40.875, 1, 1, -1.26283, 0.262886
40.9, 1, 1, -1.26283, 0.262886
40.925, 1, 1, -1.26283, 0.262886
40.95, 1, 1, -1.26283, 0.262886
40.975, 1, 1, -1.26283, 0.262886
41, 1, 1, -1.26095, 0.261007
41.025, 1, 1, -1.26095, 0.261007
41.05, 1, 1, -1.26095, 0.261007
41.075, 1, 1, -1.26095, 0.261007
41.1, 1, 1, -1.26095, 0.261007
41.125, 1, 1, -1.25901, 0.259076
41.15, 1, 1, -1.25901, 0.259076
41.175, 1, 1, -1.25901, 0.259076
41.2, 1, 1, -1.25901, 0.259076
41.225, 1, 1, -1.25901, 0.259076
41.25, 1, 1, -1.25901, 0.259076
41.275, 1, 1, -1.25901, 0.259076
41.3, 1, 1, -1.25715, 0.257214
41.325, 1, 1, -1.25715, 0.257214
41.35, 1, 1, -1.25715, 0.257214
41.375, 1, 1, -1.25715, 0.257214
41.4, 1, 1, -1.25715, 0.257214
41.425, 1, 1, -1.25527, 0.25535
41.45, 1, 1, -1.25527, 0.25535
41.475, 1, 1, -1.25527, 0.25535
41.5, 1, 1, -1.25347, 0.253547
41.525, 1, 1, -1.25347, 0.253547
41.55, 1, 1, -1.25172, 0.251806
41.575, 1, 1, -1.25172, 0.251806
41.6, 1, 1, -1.25172, 0.251806
41.625, 1, 1, -1.25172, 0.251806
41.65, 1, 1, -1.25172, 0.251806
41.675, 1, 1, -1.25172, 0.251806
41.7, 1, 1, -1.25172, 0.251806
41.725, 1, 1, -1.25003, 0.250123
41.75, 1, 1, -1.25003, 0.250123
41.775, 1, 1, -1.25003, 0.250123
41.8, 1, 1, -1.25003, 0.250123
41.825, 1, 1, -1.25003, 0.250123
41.85, 1, 1, -1.25003, 0.250123
41.875, 1, 1, -1.25003, 0.250123
41.9, 1, 1, -1.25003, 0.250123
41.925, 1, 1, -1.25003, 0.250123
41.95, 1, 1, -1.24836, 0.248454
41.975, 1, 1, -1.24836, 0.248454
42, 1, 1, -1.24836, 0.248454
42.025, 1, 1, -1.24836, 0.248454
42.05, 1, 1, -1.24674, 0.246833
42.075, 1, 1, -1.24674, 0.246833
42.1, 1, 1, -1.24674, 0.246833
42.125, 1, 1, -1.24526, 0.24536
42.15, 1, 1, -1.24397, 0.24407
42.175, 1, 1, -1.24281, 0.24291
42.2, 1, 1, -1.24175, 0.241847
42.225, 1, 1, -1.24076, 0.24085
42.25, 1, 1, -1.23979, 0.239877
42.275, 1, 1, -1.23885, 0.238932
42.3, 1, 1, -1.23885, 0.238932
42.325, 1, 1, -1.23885, 0.238932
42.35, 1, 1, -1.23789, 0.237976
42.375, 1, 1, -1.23789, 0.237976
42.4, 1, 1, -1.23701, 0.23709
42.425, 1, 1, -1.2362, 0.236277
42.45, 1, 1, -1.23546, 0.235525
42.475, 1, 1, -1.23546, 0.235525
42.5, 1, 1, -1.23546, 0.235525
42.525, 1, 1, -1.23471, 0.234769
42.55, 1, 1, -1.23398, 0.234042
42.575, 1, 1, -1.23398, 0.234042
42.6, 1, 1, -1.23398, 0.234042
42.625, 1, 1, -1.23398, 0.234042
42.65, 1, 1, -1.23398, 0.234042
42.675, 1, 1, -1.23328, 0.233335
42.7, 1, 1, -1.23328, 0.233335
42.725, 1, 1, -1.2326, 0.232652
42.75, 1, 1, -1.2326, 0.232652
42.775, 1, 1, -1.2326, 0.232652
42.8, 1, 1, -1.2326, 0.232652
42.825, 1, 1, -1.23196, 0.232003
42.85, 1, 1, -1.23196, 0.232003
42.875, 1, 1, -1.23196, 0.232003
42.9, 1, 1, -1.23196, 0.232003
42.925, 1, 1, -1.23196, 0.232003
42.95, 1, 1, -1.23196, 0.232003
42.975, 1, 1, -1.23196, 0.232003
43, 1, 1, -1.23196, 0.232003
43.025, 1, 1, -1.2314, 0.231441
43.05, 1, 1, -1.2314, 0.231441
43.075, 1, 1, -1.2314, 0.231441
43.1, 1, 1, -1.2314, 0.231441
43.125, 1, 1, -1.2314, 0.231441
43.15, 1, 1, -1.2314, 0.231441
43.175, 1, 1, -1.23076, 0.230798
43.2, 1, 1, -1.23076, 0.230798
43.225, 1, 1, -1.23014, 0.23018
43.25, 1, 1, -1.23014, 0.23018
43.275, 1, 1, -1.23014, 0.23018
43.3, 1, 1, -1.22955, 0.229581
43.325, 1, 1, -1.22899, 0.229017
43.35, 1, 1, -1.22848, 0.228505
43.375, 1, 1, -1.22803, 0.228063
43.4, 1, 1, -1.22803, 0.228063
43.425, 1, 1, -1.22803, 0.228063
43.45, 1, 1, -1.22803, 0.228063
43.475, 1, 1, -1.22774, 0.227772
43.5, 1, 1, -1.22774, 0.227772
43.525, 1, 1, -1.22774, 0.227772
43.55, 1, 1, -1.22774, 0.227772
43.575, 1, 1, -1.2272, 0.227229
43.6, 1, 1, -1.2272, 0.227229
43.625, 1, 1, -1.2272, 0.227229
43.65, 1, 1, -1.2272, 0.227229
43.675, 1, 1, -1.22651, 0.22654
43.7, 1, 1, -1.22651, 0.22654
43.725, 1, 1, -1.22589, 0.225923
43.75, 1, 1, -1.22589, 0.225923
43.775, 1, 1, -1.22525, 0.225278
43.8, 1, 1, -1.22525, 0.225278
43.825, 1, 1, -1.22525, 0.225278
43.85, 1, 1, -1.22525, 0.225278
43.875, 1, 1, -1.22525, 0.225278
43.9, 1, 1, -1.2245, 0.224535
43.925, 1, 1, -1.2245, 0.224535
43.95, 1, 1, -1.22379, 0.223819
43.975, 1, 1, -1.22379, 0.223819
44, 1, 1, -1.22379, 0.223819
44.025, 1, 1, -1.22306, 0.223096
44.05, 1, 1, -1.22306, 0.223096
44.075, 1, 1, -1.22306, 0.223096
44.1, 1, 1, -1.22306, 0.223096
44.125, 1, 1, -1.22306, 0.223096
44.15, 1, 1, -1.22306, 0.223096
44.175, 1, 1, -1.22306, 0.223096
44.2, 1, 1, -1.22306, 0.223096
44.225, 1, 1, -1.22229, 0.222331
44.25, 1, 1, -1.22229, 0.222331
44.275, 1, 1, -1.22229, 0.222331
44.3, 1, 1, -1.22154, 0.221583
44.325, 1, 1, -1.22084, 0.220879
44.35, 1, 1, -1.22084, 0.220879
44.375, 1, 1, -1.22084, 0.220879
44.4, 1, 1, -1.22084, 0.220879
44.425, 1, 1, -1.22021, 0.220254
44.45, 1, 1, -1.22021, 0.220254
44.475, 1, 1, -1.22021, 0.220254
44.5, 1, 1, -1.21961, 0.219663
44.525, 1, 1, -1.2191, 0.219162
44.55, 1, 1, -1.21864, 0.218703
44.575, 1, 1, -1.21864, 0.218703
44.6, 1, 1, -1.21864, 0.218703
44.625, 1, 1, -1.21832, 0.218386
44.65, 1, 1, -1.21832, 0.218386
44.675, 1, 1, -1.21832, 0.218386
44.7, 1, 1, -1.21832, 0.218386
44.725, 1, 1, -1.21812, 0.218196
44.75, 1, 1, -1.21794, 0.218022
44.775, 1, 1, -1.21794, 0.218022
44.8, 1, 1, -1.21794, 0.218022
44.825, 1, 1, -1.21794, 0.218022
44.85, 1, 1, -1.21794, 0.218022
44.875, 1, 1, -1.21772, 0.217816
44.9, 1, 1, -1.21772, 0.217816
44.925, 1, 1, -1.21772, 0.217816
44.95, 1, 1, -1.21772, 0.217816
44.975, 1, 1, -1.21792, 0.218015
45, 1, 1, -1.21792, 0.218015
45.025, 1, 1, -1.21792, 0.218015
45.05, 1, 1, -1.21792, 0.218015
45.075, 1, 1, -1.21792, 0.218015
45.1, 1, 1, -1.21792, 0.218015
45.125, 1, 1, -1.21792, 0.218015
45.15, 1, 1, -1.21695, 0.217053
45.175, 1, 1, -1.21605, 0.216167
45.2, 1, 1, -1.21605, 0.216167
45.225, 1, 1, -1.21605, 0.216167
45.25, 1, 1, -1.21517, 0.215287
45.275, 1, 1, -1.21517, 0.215287
45.3, 1, 1, -1.21517, 0.215287
45.325, 1, 1, -1.2143, 0.214424
45.35, 1, 1, -1.2143, 0.214424
45.375, 1, 1, -1.2143, 0.214424
45.4, 1, 1, -1.2143, 0.214424
45.425, 1, 1, -1.2143, 0.214424
45.45, 1, 1, -1.2143, 0.214424
45.475, 1, 1, -1.2134, 0.213535
45.5, 1, 1, -1.2134, 0.213535
45.525, 1, 1, -1.2134, 0.213535
45.55, 1, 1, -1.2134, 0.213535
45.575, 1, 1, -1.2134, 0.213535
45.6, 1, 1, -1.2134, 0.213535
45.625, 1, 1, -1.2134, 0.213535
45.65, 1, 1, -1.21255, 0.212691
45.675, 1, 1, -1.21255, 0.212691
45.7, 1, 1, -1.21255, 0.212691
45.725, 1, 1, -1.21178, 0.211929
45.75, 1, 1, -1.21178, 0.211929
45.775, 1, 1, -1.21109, 0.211237
45.8, 1, 1, -1.21109, 0.211237
45.825, 1, 1, -1.21049, 0.210638
45.85, 1, 1, -1.21049, 0.210638
45.875, 1, 1, -1.21049, 0.210638
45.9, 1, 1, -1.21049, 0.210638
45.925, 1, 1, -1.21049, 0.210638
45.95, 1, 1, -1.20988, 0.210032
45.975, 1, 1, -1.20988, 0.210032
46, 1, 1, -1.20988, 0.210032
46.025, 1, 1, -1.20988, 0.210032
46.05, 1, 1, -1.20927, 0.20943
46.075, 1, 1, -1.2087, 0.20886
46.1, 1, 1, -1.20811, 0.208271
46.125, 1, 1, -1.20811, 0.208271
46.15, 1, 1, -1.20757, 0.20773
46.175, 1, 1, -1.20757, 0.20773
46.2, 1, 1, -1.20704, 0.207204
46.225, 1, 1, -1.20704, 0.207204
46.25, 1, 1, -1.20704, 0.207204
46.275, 1, 1, -1.2067, 0.206866
46.3, 1, 1, -1.20642, 0.206594
46.325, 1, 1, -1.20613, 0.206309
46.35, 1, 1, -1.20613, 0.206309
46.375, 1, 1, -1.20585, 0.20603
46.4, 1, 1, -1.20557, 0.205751
46.425, 1, 1, -1.20534, 0.205516
46.45, 1, 1, -1.20534, 0.205516
46.475, 1, 1, -1.20534, 0.205516
46.5, 1, 1, -1.20534, 0.205516
46.525, 1, 1, -1.20534, 0.205516
46.55, 1, 1, -1.20526, 0.205436
46.575, 1, 1, -1.20541, 0.205587
46.6, 1, 1, -1.20541, 0.205587
46.625, 1, 1, -1.20533, 0.20551
46.65, 1, 1, -1.20533, 0.20551
46.675, 1, 1, -1.20533, 0.20551
46.7, 1, 1, -1.20533, 0.20551
46.725, 1, 1, -1.20533, 0.20551
46.75, 1, 1, -1.20525, 0.205438
46.775, 1, 1, -1.20525, 0.205438
46.8, 1, 1, -1.20525, 0.205438
46.825, 1, 1, -1.20515, 0.20534
46.85, 1, 1, -1.20515, 0.20534
46.875, 1, 1, -1.20506, 0.205243
46.9, 1, 1, -1.20506, 0.205243
46.925, 1, 1, -1.20506, 0.205243
46.95, 1, 1, -1.20495, 0.205141
46.975, 1, 1, -1.20485, 0.205043
47, 1, 1, -1.20485, 0.205043
47.025, 1, 1, -1.20485, 0.205043
47.05, 1, 1, -1.20485, 0.205043
47.075, 1, 1, -1.20485, 0.205043
47.1, 1, 1, -1.20485, 0.205043
