l1 0.093501, l2 0.119783, l3 0.0940253
2.79 , -22.6618 , 74.8505 , -115.78
2.79 , -15.7655 , 72.8864 , -99.2392
2.8 , -22.6381 , 74.8505 , -115.756
2.8 , -15.7655 , 72.8864 , -99.2392
2.81 , -22.6143 , 74.8505 , -115.732
2.81 , -15.7655 , 72.8864 , -99.2392
2.82 , -22.6143 , 74.8268 , -115.732
2.82 , -15.7655 , 72.8864 , -99.2392
2.83 , -22.6381 , 74.8743 , -115.756
2.83 , -15.7655 , 72.8864 , -99.2392
2.84 , -22.6143 , 74.8505 , -115.78
2.84 , -15.7655 , 72.8864 , -99.2392
2.85 , -22.6143 , 74.8505 , -115.78
2.85 , -15.7655 , 72.8864 , -99.2392
2.86 , -22.5906 , 74.8505 , -115.827
2.86 , -15.7655 , 72.8864 , -99.2392
2.87 , -22.6143 , 74.8505 , -115.803
2.87 , -15.7655 , 72.8864 , -99.2392
2.88 , -22.6381 , 74.8505 , -115.78
2.88 , -15.7655 , 72.8864 , -99.2392
2.89 , -22.6381 , 74.8505 , -115.78
2.89 , -15.7655 , 72.8864 , -99.2392
2.9 , -22.6143 , 74.8743 , -115.756
2.9 , -15.7655 , 72.8864 , -99.2392
2.91 , -22.6143 , 74.8505 , -115.756
2.91 , -15.7655 , 72.8864 , -99.2392
2.92 , -22.6381 , 74.8505 , -115.803
2.92 , -15.7655 , 72.8864 , -99.2392
2.93 , -22.6143 , 74.8505 , -115.756
2.93 , -15.7655 , 72.8864 , -99.2392
2.94 , -22.6143 , 74.8268 , -115.756
2.94 , -15.7655 , 72.8864 , -99.2392
2.95 , -22.6143 , 74.8505 , -115.732
2.95 , -15.7655 , 72.8864 , -99.2392
2.96 , -22.5906 , 74.8505 , -115.756
2.96 , -15.7655 , 72.8864 , -99.2392
2.97 , -22.6143 , 74.8505 , -115.756
2.97 , -15.7655 , 72.8864 , -99.2392
2.98 , -22.6143 , 74.8505 , -115.78
2.98 , -15.7655 , 72.8864 , -99.2392
2.99 , -22.5906 , 74.8505 , -115.851
2.99 , -15.7655 , 72.8864 , -99.2392
3 , -22.6381 , 74.8505 , -115.803
3 , -15.7655 , 72.8864 , -99.2392
l1 0.11137, l2 0.0850929, l3 0.110846
0 , -22.6381 , 74.8743 , -115.827
0 , -65.1479 , 85.4116 , -62.1429
0.01 , -22.6143 , 74.8505 , -115.78
0.01 , -65.1479 , 85.4116 , -62.1429
0.02 , -22.5906 , 74.8505 , -115.78
0.02 , -65.1479 , 85.4116 , -62.1429
0.03 , -22.6381 , 74.8743 , -115.875
0.03 , -65.1479 , 85.4116 , -62.1429
0.04 , -22.6143 , 74.8505 , -115.875
0.04 , -65.1479 , 85.4116 , -62.1429
0.05 , -22.6143 , 74.8268 , -115.78
0.05 , -65.1479 , 85.4116 , -62.1429
0.06 , -22.6143 , 74.8505 , -115.78
0.06 , -65.1479 , 85.4116 , -62.1429
0.07 , -22.6143 , 74.8743 , -115.756
0.07 , -65.1479 , 85.4116 , -62.1429
0.08 , -22.6143 , 74.8505 , -115.756
0.08 , -65.1479 , 85.4116 , -62.1429
0.09 , -22.6381 , 74.8268 , -115.732
0.09 , -65.1479 , 85.4116 , -62.1429
0.1 , -22.6143 , 74.8505 , -115.756
0.1 , -65.1479 , 85.4116 , -62.1429
0.11 , -22.6143 , 74.8505 , -115.78
0.11 , -65.1479 , 85.4116 , -62.1429
0.12 , -22.6143 , 74.8743 , -115.803
0.12 , -65.1479 , 85.4116 , -62.1429
0.13 , -22.6143 , 74.8743 , -115.875
0.13 , -65.1479 , 85.4116 , -62.1429
0.14 , -22.5906 , 74.8505 , -115.732
0.14 , -65.1479 , 85.4116 , -62.1429
0.15 , -22.6143 , 74.8505 , -115.756
0.15 , -65.1479 , 85.4116 , -62.1429
0.16 , -22.6143 , 74.8268 , -115.732
0.16 , -65.1479 , 85.4116 , -62.1429
0.17 , -22.6381 , 74.8505 , -115.756
0.17 , -65.1479 , 85.4116 , -62.1429
0.18 , -22.6143 , 74.8505 , -115.78
0.18 , -65.1479 , 85.4116 , -62.1429
0.19 , -22.6143 , 74.8505 , -115.78
0.19 , -65.1479 , 85.4116 , -62.1429
0.2 , -22.6381 , 74.8505 , -115.78
0.2 , -65.1479 , 85.4116 , -62.1429
0.21 , -22.6143 , 74.8505 , -115.732
0.21 , -65.1479 , 85.4116 , -62.1429
0.22 , -22.6143 , 74.8505 , -115.732
0.22 , -65.1479 , 85.4116 , -62.1429
0.23 , -22.6143 , 74.8505 , -115.756
0.23 , -65.1479 , 85.4116 , -62.1429
0.24 , -22.6381 , 74.8268 , -115.756
0.24 , -65.1479 , 85.4116 , -62.1429
0.25 , -22.6143 , 74.8743 , -115.851
0.25 , -65.1479 , 85.4116 , -62.1429
0.26 , -22.6381 , 74.8505 , -115.756
0.26 , -65.1479 , 85.4116 , -62.1429
0.27 , -22.6381 , 74.8505 , -115.78
0.27 , -65.1479 , 85.4116 , -62.1429
0.28 , -22.6143 , 74.8268 , -115.78
0.28 , -65.1479 , 85.4116 , -62.1429
0.29 , -22.6143 , 74.8268 , -115.661
0.29 , -65.1479 , 85.4116 , -62.1429
0.3 , -22.6381 , 74.8505 , -115.756
0.3 , -65.1479 , 85.4116 , -62.1429
0.31 , -22.6143 , 74.8505 , -115.78
0.31 , -65.1479 , 85.4116 , -62.1429
0.32 , -22.6143 , 74.8743 , -115.78
0.32 , -65.1479 , 85.4116 , -62.1429
0.33 , -22.6381 , 74.8505 , -115.78
0.33 , -65.1479 , 85.4116 , -62.1429
0.34 , -22.6143 , 74.8981 , -115.827
0.34 , -65.1479 , 85.4116 , -62.1429
0.35 , -22.5906 , 74.8743 , -115.732
0.35 , -65.1479 , 85.4116 , -62.1429
0.36 , -22.6381 , 74.8743 , -115.756
0.36 , -65.1479 , 85.4116 , -62.1429
0.37 , -22.6143 , 74.8743 , -115.78
0.37 , -65.1479 , 85.4116 , -62.1429
0.38 , -22.6143 , 74.8743 , -115.803
0.38 , -65.1479 , 85.4116 , -62.1429
0.39 , -22.6381 , 74.8743 , -115.78
0.39 , -65.1479 , 85.4116 , -62.1429
0.4 , -22.6381 , 74.8743 , -115.78
0.4 , -65.1479 , 85.4116 , -62.1429
0.41 , -22.6381 , 74.8981 , -115.827
0.41 , -65.1479 , 85.4116 , -62.1429
0.42 , -22.7568 , 74.8743 , -115.78
0.42 , -65.1479 , 85.4116 , -62.1429
0.43 , -22.9706 , 74.8981 , -115.708
0.43 , -65.1479 , 85.4116 , -62.1429
0.44 , -23.6595 , 74.9218 , -115.756
0.44 , -65.1479 , 85.4116 , -62.1429
0.45 , -25.1561 , 74.9218 , -115.732
0.45 , -65.1479 , 85.4116 , -62.1429
0.46 , -25.94 , 75.0168 , -115.756
0.46 , -65.1479 , 85.4116 , -62.1429
0.47 , -26.32 , 75.3019 , -115.78
0.47 , -65.1479 , 85.4116 , -62.1429
0.48 , -27.6978 , 75.4444 , -115.756
0.48 , -65.1479 , 85.4116 , -62.1429
0.49 , -28.553 , 75.7057 , -115.78
0.49 , -65.1479 , 85.4116 , -62.1429
0.5 , -28.743 , 76.2521 , -115.78
0.5 , -65.1479 , 85.4116 , -62.1429
0.51 , -29.1943 , 76.2758 , -115.78
0.51 , -65.1479 , 85.4116 , -62.1429
0.52 , -30.5246 , 76.4183 , -115.78
0.52 , -65.1479 , 85.4116 , -62.1429
0.53 , -31.7361 , 76.8934 , -115.756
0.53 , -65.1479 , 85.4116 , -62.1429
0.54 , -32.71 , 76.8934 , -115.78
0.54 , -65.1479 , 85.4116 , -62.1429
0.55 , -34.7291 , 77.226 , -115.78
0.55 , -65.1479 , 85.4116 , -62.1429
0.56 , -35.2755 , 77.7248 , -115.875
0.56 , -65.1479 , 85.4116 , -62.1429
0.57 , -35.7506 , 78.0099 , -115.78
0.57 , -65.1479 , 85.4116 , -62.1429
0.58 , -37.5084 , 78.2474 , -115.732
0.58 , -65.1479 , 85.4116 , -62.1429
0.59 , -38.6961 , 78.485 , -115.78
0.59 , -65.1479 , 85.4116 , -62.1429
0.6 , -39.195 , 78.77 , -115.78
0.6 , -65.1479 , 85.4116 , -62.1429
0.61 , -40.6915 , 79.0551 , -115.827
0.61 , -65.1479 , 85.4116 , -62.1429
0.62 , -41.1904 , 79.3402 , -115.78
0.62 , -65.1479 , 85.4116 , -62.1429
0.63 , -41.2854 , 79.5777 , -115.78
0.63 , -65.1479 , 85.4116 , -62.1429
0.64 , -41.4992 , 79.8152 , -115.78
0.64 , -65.1479 , 85.4116 , -62.1429
0.65 , -41.903 , 80.029 , -115.756
0.65 , -65.1479 , 85.4116 , -62.1429
0.66 , -42.6394 , 80.2666 , -115.803
0.66 , -65.1479 , 85.4116 , -62.1429
0.67 , -42.9244 , 80.4804 , -115.756
0.67 , -65.1479 , 85.4116 , -62.1429
0.68 , -43.162 , 80.6942 , -115.661
0.68 , -65.1479 , 85.4116 , -62.1429
0.69 , -44.2309 , 80.8842 , -115.708
0.69 , -65.1479 , 85.4116 , -62.1429
0.7 , -44.8248 , 81.0267 , -115.756
0.7 , -65.1479 , 85.4116 , -62.1429
0.71 , -45.1336 , 81.2405 , -115.78
0.71 , -65.1479 , 85.4116 , -62.1429
0.72 , -45.9413 , 81.383 , -115.756
0.72 , -65.1479 , 85.4116 , -62.1429
0.73 , -46.2026 , 81.4306 , -115.756
0.73 , -65.1479 , 85.4116 , -62.1429
0.74 , -46.2501 , 81.4543 , -115.78
0.74 , -65.1479 , 85.4116 , -62.1429
0.75 , -46.2976 , 81.4781 , -115.78
0.75 , -65.1479 , 85.4116 , -62.1429
0.76 , -46.5589 , 81.5018 , -115.78
0.76 , -65.1479 , 85.4116 , -62.1429
0.77 , -46.5589 , 81.5493 , -115.78
0.77 , -65.1479 , 85.4116 , -62.1429
0.78 , -46.5826 , 81.5493 , -115.685
0.78 , -65.1479 , 85.4116 , -62.1429
0.79 , -46.6064 , 81.5731 , -115.661
0.79 , -65.1479 , 85.4116 , -62.1429
0.8 , -46.5826 , 81.5493 , -115.732
0.8 , -65.1479 , 85.4116 , -62.1429
0.81 , -46.6777 , 81.5493 , -115.756
0.81 , -65.1479 , 85.4116 , -62.1429
0.82 , -47.1528 , 81.5493 , -115.756
0.82 , -65.1479 , 85.4116 , -62.1429
0.83 , -47.4141 , 81.5493 , -115.78
0.83 , -65.1479 , 85.4116 , -62.1429
0.84 , -47.5803 , 81.5493 , -115.78
0.84 , -65.1479 , 85.4116 , -62.1429
0.85 , -47.9604 , 81.5731 , -115.78
0.85 , -65.1479 , 85.4116 , -62.1429
0.86 , -48.1504 , 81.5493 , -115.756
0.86 , -65.1479 , 85.4116 , -62.1429
0.87 , -48.3642 , 81.5731 , -115.756
0.87 , -65.1479 , 85.4116 , -62.1429
0.88 , -49.1006 , 81.5493 , -115.732
0.88 , -65.1479 , 85.4116 , -62.1429
0.89 , -49.1956 , 81.5731 , -115.78
0.89 , -65.1479 , 85.4116 , -62.1429
0.9 , -49.4332 , 81.5493 , -115.78
0.9 , -65.1479 , 85.4116 , -62.1429
0.91 , -49.9083 , 81.5968 , -115.803
0.91 , -65.1479 , 85.4116 , -62.1429
0.92 , -49.932 , 81.5968 , -115.78
0.92 , -65.1479 , 85.4116 , -62.1429
0.93 , -50.2408 , 81.5731 , -115.756
0.93 , -65.1479 , 85.4116 , -62.1429
0.94 , -50.7159 , 81.5968 , -115.756
0.94 , -65.1479 , 85.4116 , -62.1429
0.95 , -50.906 , 81.6206 , -115.756
0.95 , -65.1479 , 85.4116 , -62.1429
0.96 , -51.4761 , 81.5731 , -115.78
0.96 , -65.1479 , 85.4116 , -62.1429
0.97 , -51.6899 , 81.5731 , -115.78
0.97 , -65.1479 , 85.4116 , -62.1429
0.98 , -51.9512 , 81.5968 , -115.78
0.98 , -65.1479 , 85.4116 , -62.1429
0.99 , -52.2125 , 81.5968 , -115.78
0.99 , -65.1479 , 85.4116 , -62.1429
1 , -52.355 , 81.5731 , -115.685
1 , -65.1479 , 85.4116 , -62.1429
1.01 , -52.6401 , 81.5731 , -115.78
1.01 , -65.1479 , 85.4116 , -62.1429
1.02 , -52.6401 , 81.5731 , -115.756
1.02 , -65.1479 , 85.4116 , -62.1429
1.03 , -52.7826 , 81.5968 , -115.756
1.03 , -65.1479 , 85.4116 , -62.1429
1.04 , -52.9726 , 81.5731 , -115.756
1.04 , -65.1479 , 85.4116 , -62.1429
1.05 , -52.9964 , 81.5731 , -115.803
1.05 , -65.1479 , 85.4116 , -62.1429
1.06 , -53.1864 , 81.5731 , -115.78
1.06 , -65.1479 , 85.4116 , -62.1429
1.07 , -53.8278 , 81.5731 , -115.756
1.07 , -65.1479 , 85.4116 , -62.1429
1.08 , -53.9466 , 81.5731 , -115.732
1.08 , -65.1479 , 85.4116 , -62.1429
1.09 , -54.1841 , 81.5731 , -115.756
1.09 , -65.1479 , 85.4116 , -62.1429
1.1 , -54.4216 , 81.5731 , -115.756
1.1 , -65.1479 , 85.4116 , -62.1429
1.11 , -54.6592 , 81.5968 , -115.78
1.11 , -65.1479 , 85.4116 , -62.1429
1.12 , -54.9442 , 81.5968 , -115.78
1.12 , -65.1479 , 85.4116 , -62.1429
1.13 , -55.3956 , 81.6681 , -115.732
1.13 , -65.1479 , 85.4116 , -62.1429
1.14 , -55.9182 , 81.6681 , -115.851
1.14 , -65.1479 , 85.4116 , -62.1429
1.15 , -56.2507 , 81.7156 , -115.803
1.15 , -65.1479 , 85.4116 , -62.1429
1.16 , -56.5833 , 81.7156 , -115.756
1.16 , -65.1479 , 85.4116 , -62.1429
1.17 , -56.8209 , 81.7869 , -115.732
1.17 , -65.1479 , 85.4116 , -62.1429
1.18 , -57.1772 , 81.8581 , -115.756
1.18 , -65.1479 , 85.4116 , -62.1429
1.19 , -57.1534 , 81.9532 , -115.78
1.19 , -65.1479 , 85.4116 , -62.1429
1.2 , -57.3197 , 82.0482 , -115.78
1.2 , -65.1479 , 85.4116 , -62.1429
1.21 , -57.4622 , 82.1432 , -115.78
1.21 , -65.1479 , 85.4116 , -62.1429
1.22 , -57.7235 , 82.2145 , -115.803
1.22 , -65.1479 , 85.4116 , -62.1429
1.23 , -57.9848 , 82.3807 , -115.803
1.23 , -65.1479 , 85.4116 , -62.1429
1.24 , -58.0561 , 82.5233 , -115.756
1.24 , -65.1479 , 85.4116 , -62.1429
1.25 , -58.1511 , 82.6895 , -115.732
1.25 , -65.1479 , 85.4116 , -62.1429
1.26 , -58.3649 , 82.9271 , -115.756
1.26 , -65.1479 , 85.4116 , -62.1429
1.27 , -58.5549 , 83.1646 , -115.78
1.27 , -65.1479 , 85.4116 , -62.1429
1.28 , -58.745 , 83.3309 , -115.78
1.28 , -65.1479 , 85.4116 , -62.1429
1.29 , -58.84 , 83.4972 , -115.803
1.29 , -65.1479 , 85.4116 , -62.1429
1.3 , -59.125 , 83.6635 , -115.685
1.3 , -65.1479 , 85.4116 , -62.1429
1.31 , -59.2201 , 83.8298 , -115.803
1.31 , -65.1479 , 85.4116 , -62.1429
1.32 , -59.2913 , 83.9248 , -115.756
1.32 , -65.1479 , 85.4116 , -62.1429
1.33 , -59.3626 , 84.0198 , -115.756
1.33 , -65.1479 , 85.4116 , -62.1429
1.34 , -59.5764 , 84.0673 , -115.78
1.34 , -65.1479 , 85.4116 , -62.1429
1.35 , -59.7427 , 84.1386 , -115.756
1.35 , -65.1479 , 85.4116 , -62.1429
1.36 , -59.9802 , 84.1386 , -115.78
1.36 , -65.1479 , 85.4116 , -62.1429
1.37 , -60.1465 , 84.1386 , -115.78
1.37 , -65.1479 , 85.4116 , -62.1429
1.38 , -60.2177 , 84.1386 , -115.827
1.38 , -65.1479 , 85.4116 , -62.1429
1.39 , -60.2415 , 84.1623 , -115.827
1.39 , -65.1479 , 85.4116 , -62.1429
1.4 , -60.2177 , 84.1623 , -115.803
1.4 , -65.1479 , 85.4116 , -62.1429
1.41 , -60.2177 , 84.1623 , -115.756
1.41 , -65.1479 , 85.4116 , -62.1429
1.42 , -60.2653 , 84.1623 , -115.756
1.42 , -65.1479 , 85.4116 , -62.1429
1.43 , -60.2653 , 84.1623 , -115.78
1.43 , -65.1479 , 85.4116 , -62.1429
1.44 , -60.4553 , 84.1623 , -115.78
1.44 , -65.1479 , 85.4116 , -62.1429
1.45 , -60.5741 , 84.1861 , -115.851
1.45 , -65.1479 , 85.4116 , -62.1429
1.46 , -60.6928 , 84.1861 , -115.78
1.46 , -65.1479 , 85.4116 , -62.1429
1.47 , -60.7641 , 84.1861 , -115.756
1.47 , -65.1479 , 85.4116 , -62.1429
1.48 , -61.0729 , 84.2098 , -115.756
1.48 , -65.1479 , 85.4116 , -62.1429
1.49 , -61.358 , 84.2098 , -115.78
1.49 , -65.1479 , 85.4116 , -62.1429
1.5 , -61.6668 , 84.1861 , -115.803
1.5 , -65.1479 , 85.4116 , -62.1429
1.51 , -61.8806 , 84.2098 , -115.756
1.51 , -65.1479 , 85.4116 , -62.1429
1.52 , -62.0706 , 84.2098 , -115.78
1.52 , -65.1479 , 85.4116 , -62.1429
1.53 , -62.1894 , 84.2336 , -115.756
1.53 , -65.1479 , 85.4116 , -62.1429
1.54 , -62.3557 , 84.2098 , -115.756
1.54 , -65.1479 , 85.4116 , -62.1429
1.55 , -62.4744 , 84.2098 , -115.78
1.55 , -65.1479 , 85.4116 , -62.1429
1.56 , -62.6882 , 84.2098 , -115.803
1.56 , -65.1479 , 85.4116 , -62.1429
1.57 , -62.807 , 84.2098 , -115.78
1.57 , -65.1479 , 85.4116 , -62.1429
1.58 , -62.9733 , 84.2336 , -115.732
1.58 , -65.1479 , 85.4116 , -62.1429
1.59 , -63.0683 , 84.2098 , -115.756
1.59 , -65.1479 , 85.4116 , -62.1429
1.6 , -63.3296 , 84.2098 , -115.756
1.6 , -65.1479 , 85.4116 , -62.1429
1.61 , -63.4246 , 84.2336 , -115.78
1.61 , -65.1479 , 85.4116 , -62.1429
1.62 , -63.4959 , 84.2336 , -115.78
1.62 , -65.1479 , 85.4116 , -62.1429
1.63 , -63.4484 , 84.2098 , -115.78
1.63 , -65.1479 , 85.4116 , -62.1429
1.64 , -63.4484 , 84.2336 , -115.78
1.64 , -65.1479 , 85.4116 , -62.1429
1.65 , -63.4246 , 84.2336 , -115.732
1.65 , -65.1479 , 85.4116 , -62.1429
1.66 , -63.4484 , 84.2336 , -115.756
1.66 , -65.1479 , 85.4116 , -62.1429
1.67 , -63.4009 , 84.2336 , -115.756
1.67 , -65.1479 , 85.4116 , -62.1429
1.68 , -63.4721 , 84.2336 , -115.78
1.68 , -65.1479 , 85.4116 , -62.1429
1.69 , -63.4484 , 84.2336 , -115.756
1.69 , -65.1479 , 85.4116 , -62.1429
1.7 , -63.4484 , 84.2573 , -115.732
1.7 , -65.1479 , 85.4116 , -62.1429
1.71 , -63.4721 , 84.2336 , -115.803
1.71 , -65.1479 , 85.4116 , -62.1429
1.72 , -63.4484 , 84.2573 , -115.756
1.72 , -65.1479 , 85.4116 , -62.1429
1.73 , -63.4484 , 84.2573 , -115.756
1.73 , -65.1479 , 85.4116 , -62.1429
1.74 , -63.4721 , 84.2336 , -115.756
1.74 , -65.1479 , 85.4116 , -62.1429
1.75 , -63.4721 , 84.2811 , -115.827
1.75 , -65.1479 , 85.4116 , -62.1429
1.76 , -63.4959 , 84.2336 , -115.732
1.76 , -65.1479 , 85.4116 , -62.1429
1.77 , -63.4959 , 84.2573 , -115.756
1.77 , -65.1479 , 85.4116 , -62.1429
1.78 , -63.4721 , 84.2336 , -115.756
1.78 , -65.1479 , 85.4116 , -62.1429
1.79 , -63.4721 , 84.2573 , -115.756
1.79 , -65.1479 , 85.4116 , -62.1429
1.8 , -63.4959 , 84.2573 , -115.78
1.8 , -65.1479 , 85.4116 , -62.1429
1.81 , -63.4721 , 84.2573 , -115.78
1.81 , -65.1479 , 85.4116 , -62.1429
1.82 , -63.4246 , 84.2573 , -115.803
1.82 , -65.1479 , 85.4116 , -62.1429
1.83 , -63.4721 , 84.2336 , -115.827
1.83 , -65.1479 , 85.4116 , -62.1429
1.84 , -63.4721 , 84.2573 , -115.827
1.84 , -65.1479 , 85.4116 , -62.1429
1.85 , -63.4484 , 84.2336 , -115.78
1.85 , -65.1479 , 85.4116 , -62.1429
1.86 , -63.5196 , 84.2573 , -115.756
1.86 , -65.1479 , 85.4116 , -62.1429
1.87 , -63.5434 , 84.2811 , -115.756
1.87 , -65.1479 , 85.4116 , -62.1429
1.88 , -63.5434 , 84.2573 , -115.78
1.88 , -65.1479 , 85.4116 , -62.1429
1.89 , -63.5671 , 84.2811 , -115.78
1.89 , -65.1479 , 85.4116 , -62.1429
1.9 , -63.5434 , 84.2573 , -115.78
1.9 , -65.1479 , 85.4116 , -62.1429
1.91 , -63.5196 , 84.2573 , -115.78
1.91 , -65.1479 , 85.4116 , -62.1429
1.92 , -63.5909 , 84.2573 , -115.78
1.92 , -65.1479 , 85.4116 , -62.1429
1.93 , -63.5671 , 84.2573 , -115.827
1.93 , -65.1479 , 85.4116 , -62.1429
1.94 , -63.6859 , 84.2336 , -115.78
1.94 , -65.1479 , 85.4116 , -62.1429
1.95 , -63.8047 , 84.2811 , -115.756
1.95 , -65.1479 , 85.4116 , -62.1429
1.96 , -64.256 , 84.2336 , -115.756
1.96 , -65.1479 , 85.4116 , -62.1429
1.97 , -64.8024 , 84.2811 , -115.78
1.97 , -65.1479 , 85.4116 , -62.1429
1.98 , -64.7786 , 84.2573 , -115.78
1.98 , -65.1479 , 85.4116 , -62.1429
1.99 , -64.8024 , 84.2573 , -115.732
1.99 , -65.1479 , 85.4116 , -62.1429
2 , -64.8261 , 84.2573 , -115.756
2 , -65.1479 , 85.4116 , -62.1429
2.01 , -64.8024 , 84.2573 , -115.756
2.01 , -65.1479 , 85.4116 , -62.1429
2.02 , -64.7786 , 84.2573 , -115.78
2.02 , -65.1479 , 85.4116 , -62.1429
2.03 , -64.8261 , 84.2573 , -115.78
2.03 , -65.1479 , 85.4116 , -62.1429
2.04 , -64.8024 , 84.2573 , -115.661
2.04 , -65.1479 , 85.4116 , -62.1429
2.05 , -64.8974 , 84.2573 , -115.78
2.05 , -65.1479 , 85.4116 , -62.1429
2.06 , -64.9449 , 84.2573 , -115.756
2.06 , -65.1479 , 85.4116 , -62.1429
2.07 , -64.9449 , 84.2811 , -115.756
2.07 , -65.1479 , 85.4116 , -62.1429
2.08 , -64.9211 , 84.2336 , -115.756
2.08 , -65.1479 , 85.4116 , -62.1429
2.09 , -64.9449 , 84.2573 , -115.756
2.09 , -65.1479 , 85.4116 , -62.1429
2.1 , -64.9687 , 84.2573 , -115.78
2.1 , -65.1479 , 85.4116 , -62.1429
2.11 , -64.9687 , 84.2573 , -115.78
2.11 , -65.1479 , 85.4116 , -62.1429
2.12 , -64.9449 , 84.2573 , -115.803
2.12 , -65.1479 , 85.4116 , -62.1429
2.13 , -64.9449 , 84.2336 , -115.851
2.13 , -65.1479 , 85.4116 , -62.1429
2.14 , -64.9924 , 84.2573 , -115.756
2.14 , -65.1479 , 85.4116 , -62.1429
2.15 , -64.9924 , 84.2573 , -115.78
2.15 , -65.1479 , 85.4116 , -62.1429
2.16 , -64.9687 , 84.2811 , -115.756
2.16 , -65.1479 , 85.4116 , -62.1429
2.17 , -64.9449 , 84.2573 , -115.756
2.17 , -65.1479 , 85.4116 , -62.1429
2.18 , -64.9924 , 84.2573 , -115.78
2.18 , -65.1479 , 85.4116 , -62.1429
2.19 , -64.9449 , 84.2811 , -115.756
2.19 , -65.1479 , 85.4116 , -62.1429
2.2 , -64.9687 , 84.2336 , -115.78
2.2 , -65.1479 , 85.4116 , -62.1429
2.21 , -64.9687 , 84.2811 , -115.756
2.21 , -65.1479 , 85.4116 , -62.1429
2.22 , -64.9924 , 84.2573 , -115.756
2.22 , -65.1479 , 85.4116 , -62.1429
2.23 , -64.9687 , 84.2573 , -115.78
2.23 , -65.1479 , 85.4116 , -62.1429
2.24 , -64.9449 , 84.2573 , -115.78
2.24 , -65.1479 , 85.4116 , -62.1429
2.25 , -64.9924 , 84.2573 , -115.827
2.25 , -65.1479 , 85.4116 , -62.1429
2.26 , -64.9687 , 84.2573 , -115.756
2.26 , -65.1479 , 85.4116 , -62.1429
2.27 , -64.9687 , 84.2573 , -115.756
2.27 , -65.1479 , 85.4116 , -62.1429
2.28 , -64.9449 , 84.2811 , -115.78
2.28 , -65.1479 , 85.4116 , -62.1429
2.29 , -64.9924 , 84.2811 , -115.78
2.29 , -65.1479 , 85.4116 , -62.1429
2.3 , -64.9924 , 84.2573 , -115.78
2.3 , -65.1479 , 85.4116 , -62.1429
2.31 , -64.9687 , 84.2573 , -115.78
2.31 , -65.1479 , 85.4116 , -62.1429
2.32 , -64.9924 , 84.2573 , -115.803
2.32 , -65.1479 , 85.4116 , -62.1429
2.33 , -65.325 , 84.2811 , -115.78
2.33 , -65.1479 , 85.4116 , -62.1429
2.34 , -65.5388 , 84.2811 , -115.756
2.34 , -65.1479 , 85.4116 , -62.1429
2.35 , -65.515 , 84.2573 , -115.756
2.35 , -65.1479 , 85.4116 , -62.1429
2.36 , -65.515 , 84.2336 , -115.78
2.36 , -65.1479 , 85.4116 , -62.1429
2.37 , -65.5388 , 84.2573 , -115.78
2.37 , -65.1479 , 85.4116 , -62.1429
2.38 , -65.5388 , 84.2573 , -115.78
2.38 , -65.1479 , 85.4116 , -62.1429
2.39 , -65.515 , 84.2573 , -115.803
2.39 , -65.1479 , 85.4116 , -62.1429
2.4 , -65.515 , 84.2573 , -115.875
2.4 , -65.1479 , 85.4116 , -62.1429
2.41 , -65.5388 , 84.2573 , -115.756
2.41 , -65.1479 , 85.4116 , -62.1429
2.42 , -65.515 , 84.2573 , -115.756
2.42 , -65.1479 , 85.4116 , -62.1429
2.43 , -65.515 , 84.2573 , -115.756
2.43 , -65.1479 , 85.4116 , -62.1429
2.44 , -65.515 , 84.2573 , -115.78
2.44 , -65.1479 , 85.4116 , -62.1429
2.45 , -65.5388 , 84.2811 , -115.78
2.45 , -65.1479 , 85.4116 , -62.1429
2.46 , -65.5625 , 84.2573 , -115.803
2.46 , -65.1479 , 85.4116 , -62.1429
2.47 , -65.515 , 84.2573 , -115.803
2.47 , -65.1479 , 85.4116 , -62.1429
2.48 , -65.515 , 84.2573 , -115.756
2.48 , -65.1479 , 85.4116 , -62.1429
2.49 , -65.5388 , 84.2573 , -115.756
2.49 , -65.1479 , 85.4116 , -62.1429
2.5 , -65.515 , 84.2336 , -115.756
2.5 , -65.1479 , 85.4116 , -62.1429
2.51 , -65.515 , 84.2573 , -115.78
2.51 , -65.1479 , 85.4116 , -62.1429
2.52 , -65.515 , 84.2336 , -115.756
2.52 , -65.1479 , 85.4116 , -62.1429
2.53 , -65.5388 , 84.2573 , -115.756
2.53 , -65.1479 , 85.4116 , -62.1429
2.54 , -65.515 , 84.2573 , -115.756
2.54 , -65.1479 , 85.4116 , -62.1429
2.55 , -65.515 , 84.2811 , -115.756
2.55 , -65.1479 , 85.4116 , -62.1429
2.56 , -65.5388 , 84.2573 , -115.78
2.56 , -65.1479 , 85.4116 , -62.1429
2.57 , -65.5388 , 84.2573 , -115.78
2.57 , -65.1479 , 85.4116 , -62.1429
2.58 , -65.515 , 84.2573 , -115.78
2.58 , -65.1479 , 85.4116 , -62.1429
2.59 , -65.515 , 84.2573 , -115.708
2.59 , -65.1479 , 85.4116 , -62.1429
2.6 , -65.515 , 84.2573 , -115.827
2.6 , -65.1479 , 85.4116 , -62.1429
2.61 , -65.5388 , 84.2573 , -115.756
2.61 , -65.1479 , 85.4116 , -62.1429
2.62 , -65.5388 , 84.2573 , -115.756
2.62 , -65.1479 , 85.4116 , -62.1429
2.63 , -65.515 , 84.2573 , -115.756
