l1 0.093501, l2 0.119783, l3 0.0940253
1.31 , -8.26658 , 72.7839 , -99.3652
1.31 , -15.7655 , 72.8864 , -99.2392
1.32 , -8.31409 , 73.164 , -99.1039
1.32 , -15.7655 , 72.8864 , -99.2392
1.33 , -8.33784 , 73.1877 , -99.2465
1.33 , -15.7655 , 72.8864 , -99.2392
1.34 , -8.31409 , 73.3778 , -98.4626
1.34 , -15.7655 , 72.8864 , -99.2392
1.35 , -8.33784 , 73.544 , -96.7047
1.35 , -15.7655 , 72.8864 , -99.2392
1.36 , -8.50412 , 73.544 , -98.8189
1.36 , -15.7655 , 72.8864 , -99.2392
1.37 , -8.64665 , 73.5678 , -99.294
1.37 , -15.7655 , 72.8864 , -99.2392
1.38 , -8.64665 , 73.544 , -98.2725
1.38 , -15.7655 , 72.8864 , -99.2392
1.39 , -8.83669 , 73.5678 , -99.8878
1.39 , -15.7655 , 72.8864 , -99.2392
1.4 , -9.05048 , 73.7578 , -99.5078
1.4 , -15.7655 , 72.8864 , -99.2392
1.41 , -9.02672 , 73.8529 , -99.0327
1.41 , -15.7655 , 72.8864 , -99.2392
1.42 , -9.09799 , 73.9004 , -100.03
1.42 , -15.7655 , 72.8864 , -99.2392
1.43 , -9.47806 , 73.8291 , -99.9828
1.43 , -15.7655 , 72.8864 , -99.2392
1.44 , -9.64434 , 73.8766 , -99.9591
1.44 , -15.7655 , 72.8864 , -99.2392
1.45 , -9.73936 , 73.8766 , -100.149
1.45 , -15.7655 , 72.8864 , -99.2392
1.46 , -9.95315 , 73.9004 , -100.529
1.46 , -15.7655 , 72.8864 , -99.2392
1.47 , -10.4282 , 73.8766 , -100.553
1.47 , -15.7655 , 72.8864 , -99.2392
1.48 , -10.7846 , 73.9954 , -100.553
1.48 , -15.7655 , 72.8864 , -99.2392
1.49 , -10.7608 , 73.9479 , -100.553
1.49 , -15.7655 , 72.8864 , -99.2392
1.5 , -10.7608 , 74.0904 , -100.434
1.5 , -15.7655 , 72.8864 , -99.2392
1.51 , -10.7846 , 74.2092 , -100.102
1.51 , -15.7655 , 72.8864 , -99.2392
1.52 , -11.0934 , 74.1617 , -100.22
1.52 , -15.7655 , 72.8864 , -99.2392
1.53 , -11.4972 , 74.2329 , -100.41
1.53 , -15.7655 , 72.8864 , -99.2392
1.54 , -11.4734 , 74.2329 , -100.363
1.54 , -15.7655 , 72.8864 , -99.2392
1.55 , -11.5685 , 74.2092 , -100.363
1.55 , -15.7655 , 72.8864 , -99.2392
1.56 , -11.6635 , 74.2329 , -100.315
1.56 , -15.7655 , 72.8864 , -99.2392
1.57 , -11.711 , 74.2092 , -100.363
1.57 , -15.7655 , 72.8864 , -99.2392
1.58 , -11.6872 , 74.2092 , -100.363
1.58 , -15.7655 , 72.8864 , -99.2392
1.59 , -11.9248 , 74.2329 , -100.315
1.59 , -15.7655 , 72.8864 , -99.2392
1.6 , -12.0673 , 74.2804 , -100.315
1.6 , -15.7655 , 72.8864 , -99.2392
1.61 , -12.0435 , 74.2329 , -100.41
1.61 , -15.7655 , 72.8864 , -99.2392
1.62 , -12.0673 , 74.2329 , -100.315
1.62 , -15.7655 , 72.8864 , -99.2392
1.63 , -12.0673 , 74.2329 , -100.315
1.63 , -15.7655 , 72.8864 , -99.2392
1.64 , -12.3286 , 74.2329 , -100.315
1.64 , -15.7655 , 72.8864 , -99.2392
1.65 , -12.4949 , 74.2567 , -100.268
1.65 , -15.7655 , 72.8864 , -99.2392
1.66 , -12.5186 , 74.2329 , -100.244
1.66 , -15.7655 , 72.8864 , -99.2392
1.67 , -12.4949 , 74.2329 , -100.22
1.67 , -15.7655 , 72.8864 , -99.2392
1.68 , -12.6374 , 74.2567 , -100.03
1.68 , -15.7655 , 72.8864 , -99.2392
1.69 , -12.7324 , 74.2329 , -99.8166
1.69 , -15.7655 , 72.8864 , -99.2392
1.7 , -12.7324 , 74.2092 , -99.7215
1.7 , -15.7655 , 72.8864 , -99.2392
1.71 , -12.8274 , 74.2329 , -99.4602
1.71 , -15.7655 , 72.8864 , -99.2392
1.72 , -12.8987 , 74.2567 , -100.22
1.72 , -15.7655 , 72.8864 , -99.2392
1.73 , -12.9225 , 74.2329 , -99.0089
1.73 , -15.7655 , 72.8864 , -99.2392
1.74 , -12.9225 , 74.2567 , -98.0825
1.74 , -15.7655 , 72.8864 , -99.2392
1.75 , -13.0887 , 74.2329 , -98.415
1.75 , -15.7655 , 72.8864 , -99.2392
1.76 , -13.255 , 74.2329 , -96.5147
1.76 , -15.7655 , 72.8864 , -99.2392
1.77 , -13.2788 , 74.2329 , -96.3246
1.77 , -15.7655 , 72.8864 , -99.2392
1.78 , -13.2788 , 74.2329 , -96.1346
1.78 , -15.7655 , 72.8864 , -99.2392
1.79 , -13.2788 , 74.2804 , -95.2557
1.79 , -15.7655 , 72.8864 , -99.2392
1.8 , -13.6113 , 74.2567 , -94.9469
1.8 , -15.7655 , 72.8864 , -99.2392
1.81 , -13.7064 , 74.2329 , -94.6618
1.81 , -15.7655 , 72.8864 , -99.2392
1.82 , -13.7539 , 74.2567 , -94.1155
1.82 , -15.7655 , 72.8864 , -99.2392
1.83 , -13.7776 , 74.2567 , -94.3293
1.83 , -15.7655 , 72.8864 , -99.2392
1.84 , -14.1339 , 74.2092 , -94.2818
1.84 , -15.7655 , 72.8864 , -99.2392
1.85 , -14.2527 , 74.2329 , -94.3293
1.85 , -15.7655 , 72.8864 , -99.2392
1.86 , -14.2527 , 74.2329 , -94.2342
1.86 , -15.7655 , 72.8864 , -99.2392
1.87 , -14.2765 , 74.2329 , -94.3293
1.87 , -15.7655 , 72.8864 , -99.2392
1.88 , -14.3715 , 74.2329 , -94.5431
1.88 , -15.7655 , 72.8864 , -99.2392
1.89 , -14.4665 , 74.2567 , -94.6143
1.89 , -15.7655 , 72.8864 , -99.2392
1.9 , -14.4428 , 74.2329 , -94.6143
1.9 , -15.7655 , 72.8864 , -99.2392
1.91 , -14.4903 , 74.2329 , -94.6143
1.91 , -15.7655 , 72.8864 , -99.2392
1.92 , -14.4903 , 74.2329 , -94.6381
1.92 , -15.7655 , 72.8864 , -99.2392
1.93 , -14.514 , 74.3279 , -94.8756
1.93 , -15.7655 , 72.8864 , -99.2392
1.94 , -14.4903 , 74.2092 , -95.0894
1.94 , -15.7655 , 72.8864 , -99.2392
1.95 , -14.5378 , 74.2567 , -95.1607
1.95 , -15.7655 , 72.8864 , -99.2392
1.96 , -14.5378 , 74.2804 , -95.1369
1.96 , -15.7655 , 72.8864 , -99.2392
1.97 , -14.6328 , 74.2329 , -95.3745
1.97 , -15.7655 , 72.8864 , -99.2392
1.98 , -14.7041 , 74.2329 , -95.4932
1.98 , -15.7655 , 72.8864 , -99.2392
1.99 , -14.6803 , 74.2804 , -95.4932
1.99 , -15.7655 , 72.8864 , -99.2392
2 , -14.7041 , 74.2329 , -95.517
2 , -15.7655 , 72.8864 , -99.2392
2.01 , -14.7041 , 74.2092 , -95.5407
2.01 , -15.7655 , 72.8864 , -99.2392
2.02 , -14.6803 , 74.2567 , -95.8733
2.02 , -15.7655 , 72.8864 , -99.2392
2.03 , -14.7278 , 74.2567 , -96.3246
2.03 , -15.7655 , 72.8864 , -99.2392
2.04 , -14.7278 , 74.2329 , -96.4197
2.04 , -15.7655 , 72.8864 , -99.2392
2.05 , -14.7041 , 74.2567 , -97.3936
2.05 , -15.7655 , 72.8864 , -99.2392
2.06 , -14.7516 , 74.2092 , -100.315
2.06 , -15.7655 , 72.8864 , -99.2392
2.07 , -14.7278 , 74.2329 , -98.9614
2.07 , -15.7655 , 72.8864 , -99.2392
2.08 , -14.7516 , 74.2092 , -99.0802
2.08 , -15.7655 , 72.8864 , -99.2392
2.09 , -14.7278 , 74.2092 , -99.7691
2.09 , -15.7655 , 72.8864 , -99.2392
2.1 , -14.7516 , 74.2092 , -99.1989
2.1 , -15.7655 , 72.8864 , -99.2392
2.11 , -14.7041 , 74.2092 , -98.6288
2.11 , -15.7655 , 72.8864 , -99.2392
2.12 , -14.7278 , 74.2329 , -100.577
2.12 , -15.7655 , 72.8864 , -99.2392
2.13 , -14.7278 , 74.2092 , -97.9637
2.13 , -15.7655 , 72.8864 , -99.2392
2.14 , -14.7516 , 74.2329 , -97.1561
2.14 , -15.7655 , 72.8864 , -99.2392
2.15 , -14.7516 , 74.2329 , -97.4886
2.15 , -15.7655 , 72.8864 , -99.2392
2.16 , -14.7278 , 74.2329 , -96.7522
2.16 , -15.7655 , 72.8864 , -99.2392
2.17 , -14.7516 , 74.2092 , -96.7997
2.17 , -15.7655 , 72.8864 , -99.2392
2.18 , -14.7278 , 74.2092 , -96.6335
2.18 , -15.7655 , 72.8864 , -99.2392
2.19 , -14.7278 , 74.2329 , -96.1821
2.19 , -15.7655 , 72.8864 , -99.2392
2.2 , -14.7516 , 74.2092 , -96.1821
2.2 , -15.7655 , 72.8864 , -99.2392
2.21 , -14.7278 , 74.1617 , -96.2296
2.21 , -15.7655 , 72.8864 , -99.2392
2.22 , -14.7516 , 74.1854 , -96.2059
2.22 , -15.7655 , 72.8864 , -99.2392
2.23 , -14.7278 , 74.2329 , -96.3722
2.23 , -15.7655 , 72.8864 , -99.2392
2.24 , -14.7516 , 74.1379 , -96.4197
2.24 , -15.7655 , 72.8864 , -99.2392
2.25 , -14.7278 , 74.1142 , -96.5384
2.25 , -15.7655 , 72.8864 , -99.2392
2.26 , -14.7278 , 74.1617 , -96.6097
2.26 , -15.7655 , 72.8864 , -99.2392
2.27 , -14.7516 , 74.1617 , -96.6097
2.27 , -15.7655 , 72.8864 , -99.2392
2.28 , -14.7278 , 74.1854 , -96.7997
2.28 , -15.7655 , 72.8864 , -99.2392
2.29 , -14.7516 , 74.1854 , -96.8948
2.29 , -15.7655 , 72.8864 , -99.2392
2.3 , -14.7516 , 74.1617 , -96.5147
2.3 , -15.7655 , 72.8864 , -99.2392
2.31 , -14.7278 , 74.1617 , -97.4649
2.31 , -15.7655 , 72.8864 , -99.2392
2.32 , -14.7516 , 74.1617 , -98.1775
2.32 , -15.7655 , 72.8864 , -99.2392
2.33 , -14.7278 , 74.1617 , -98.225
2.33 , -15.7655 , 72.8864 , -99.2392
2.34 , -14.7516 , 74.1854 , -98.32
2.34 , -15.7655 , 72.8864 , -99.2392
2.35 , -14.7278 , 74.1617 , -98.5813
2.35 , -15.7655 , 72.8864 , -99.2392
2.36 , -14.7516 , 74.1617 , -98.5101
2.36 , -15.7655 , 72.8864 , -99.2392
2.37 , -14.7278 , 74.1854 , -98.7239
2.37 , -15.7655 , 72.8864 , -99.2392
2.38 , -14.7516 , 74.1617 , -99.294
2.38 , -15.7655 , 72.8864 , -99.2392
2.39 , -14.7278 , 74.1142 , -99.0089
2.39 , -15.7655 , 72.8864 , -99.2392
2.4 , -14.7516 , 74.1854 , -98.5813
2.4 , -15.7655 , 72.8864 , -99.2392
2.41 , -14.7516 , 74.1854 , -99.0089
2.41 , -15.7655 , 72.8864 , -99.2392
2.42 , -14.8703 , 74.1617 , -98.9852
2.42 , -15.7655 , 72.8864 , -99.2392
2.43 , -14.9178 , 74.1617 , -98.9852
2.43 , -15.7655 , 72.8864 , -99.2392
2.44 , -14.8941 , 74.1617 , -99.0089
2.44 , -15.7655 , 72.8864 , -99.2392
2.45 , -14.9891 , 74.1617 , -98.9852
2.45 , -15.7655 , 72.8864 , -99.2392
2.46 , -15.0366 , 74.1854 , -99.1277
2.46 , -15.7655 , 72.8864 , -99.2392
2.47 , -15.0604 , 74.2092 , -99.1039
2.47 , -15.7655 , 72.8864 , -99.2392
2.48 , -15.0366 , 74.1854 , -99.0089
2.48 , -15.7655 , 72.8864 , -99.2392
2.49 , -15.0841 , 74.1854 , -98.8664
2.49 , -15.7655 , 72.8864 , -99.2392
2.5 , -15.0366 , 74.1854 , -98.8189
2.5 , -15.7655 , 72.8864 , -99.2392
2.51 , -15.0841 , 74.1379 , -98.9852
2.51 , -15.7655 , 72.8864 , -99.2392
2.52 , -15.0604 , 74.1617 , -98.8664
2.52 , -15.7655 , 72.8864 , -99.2392
2.53 , -15.2742 , 74.1854 , -99.0802
2.53 , -15.7655 , 72.8864 , -99.2392
2.54 , -15.488 , 74.1617 , -98.7951
2.54 , -15.7655 , 72.8864 , -99.2392
2.55 , -15.488 , 74.1854 , -98.9139
2.55 , -15.7655 , 72.8864 , -99.2392
2.56 , -15.488 , 74.0904 , -98.2725
2.56 , -15.7655 , 72.8864 , -99.2392
2.57 , -15.488 , 74.1617 , -99.1514
2.57 , -15.7655 , 72.8864 , -99.2392
2.58 , -15.488 , 74.1142 , -97.7974
2.58 , -15.7655 , 72.8864 , -99.2392
2.59 , -15.488 , 74.1617 , -97.7974
2.59 , -15.7655 , 72.8864 , -99.2392
2.6 , -15.4642 , 74.0904 , -97.94
2.6 , -15.7655 , 72.8864 , -99.2392
2.61 , -15.583 , 74.1617 , -97.8687
2.61 , -15.7655 , 72.8864 , -99.2392
2.62 , -15.678 , 74.1379 , -98.0825
2.62 , -15.7655 , 72.8864 , -99.2392
2.63 , -15.678 , 74.1617 , -98.32
2.63 , -15.7655 , 72.8864 , -99.2392
2.64 , -15.7255 , 74.2567 , -97.94
2.64 , -15.7655 , 72.8864 , -99.2392
2.65 , -15.678 , 74.1142 , -98.2013
2.65 , -15.7655 , 72.8864 , -99.2392
2.66 , -15.8205 , 74.1379 , -98.7001
2.66 , -15.7655 , 72.8864 , -99.2392
2.67 , -15.8918 , 74.1379 , -98.4388
2.67 , -15.7655 , 72.8864 , -99.2392
2.68 , -15.9155 , 74.1379 , -99.294
2.68 , -15.7655 , 72.8864 , -99.2392
2.69 , -15.9393 , 74.1617 , -99.4127
2.69 , -15.7655 , 72.8864 , -99.2392
2.7 , -16.0106 , 74.1379 , -99.0802
2.7 , -15.7655 , 72.8864 , -99.2392
2.71 , -15.9868 , 74.1379 , -99.1989
2.71 , -15.7655 , 72.8864 , -99.2392
2.72 , -16.0106 , 74.2329 , -99.7215
2.72 , -15.7655 , 72.8864 , -99.2392
2.73 , -15.9868 , 74.1854 , -99.7928
2.73 , -15.7655 , 72.8864 , -99.2392
2.74 , -16.0343 , 74.1617 , -100.173
2.74 , -15.7655 , 72.8864 , -99.2392
2.75 , -15.9868 , 74.1379 , -100.03
2.75 , -15.7655 , 72.8864 , -99.2392
2.76 , -15.9868 , 74.1379 , -100.007
2.76 , -15.7655 , 72.8864 , -99.2392
2.77 , -15.9868 , 74.1617 , -100.054
2.77 , -15.7655 , 72.8864 , -99.2392
2.78 , -15.9868 , 74.1142 , -99.9828
2.78 , -15.7655 , 72.8864 , -99.2392
2.79 , -16.0106 , 74.1142 , -99.7453
2.79 , -15.7655 , 72.8864 , -99.2392
2.8 , -15.9868 , 74.1142 , -99.674
2.8 , -15.7655 , 72.8864 , -99.2392
2.81 , -16.0106 , 74.1142 , -99.4602
2.81 , -15.7655 , 72.8864 , -99.2392
2.82 , -15.963 , 74.1142 , -99.484
2.82 , -15.7655 , 72.8864 , -99.2392
2.83 , -16.0106 , 73.9954 , -99.6978
2.83 , -15.7655 , 72.8864 , -99.2392
2.84 , -15.9868 , 73.9479 , -100.054
2.84 , -15.7655 , 72.8864 , -99.2392
2.85 , -16.0106 , 73.9479 , -99.6503
2.85 , -15.7655 , 72.8864 , -99.2392
2.86 , -15.9868 , 73.9479 , -100.078
2.86 , -15.7655 , 72.8864 , -99.2392
2.87 , -16.0106 , 73.9241 , -100.03
2.87 , -15.7655 , 72.8864 , -99.2392
2.88 , -16.0106 , 73.9479 , -99.9353
2.88 , -15.7655 , 72.8864 , -99.2392
2.89 , -15.9868 , 73.9479 , -100.054
2.89 , -15.7655 , 72.8864 , -99.2392
2.9 , -15.9868 , 73.9716 , -100.197
2.9 , -15.7655 , 72.8864 , -99.2392
2.91 , -15.9868 , 73.9479 , -100.173
2.91 , -15.7655 , 72.8864 , -99.2392
2.92 , -15.9868 , 73.9479 , -100.173
2.92 , -15.7655 , 72.8864 , -99.2392
2.93 , -16.0106 , 73.9479 , -100.149
2.93 , -15.7655 , 72.8864 , -99.2392
2.94 , -15.963 , 73.9716 , -100.197
2.94 , -15.7655 , 72.8864 , -99.2392
2.95 , -16.0106 , 73.9479 , -100.292
2.95 , -15.7655 , 72.8864 , -99.2392
2.96 , -16.0106 , 73.9004 , -100.41
2.96 , -15.7655 , 72.8864 , -99.2392
2.97 , -15.9868 , 73.8529 , -100.41
2.97 , -15.7655 , 72.8864 , -99.2392
2.98 , -16.0106 , 73.8529 , -100.387
2.98 , -15.7655 , 72.8864 , -99.2392
2.99 , -15.963 , 73.8529 , -100.41
2.99 , -15.7655 , 72.8864 , -99.2392
3 , -16.0106 , 73.8291 , -100.434
3 , -15.7655 , 72.8864 , -99.2392
l1 0.11137, l2 0.0850929, l3 0.110846
0 , -15.9868 , 73.8529 , -100.292
0 , -65.1479 , 85.4116 , -62.1429
0.01 , -15.9868 , 73.9241 , -100.292
0.01 , -65.1479 , 85.4116 , -62.1429
0.02 , -15.9868 , 73.8529 , -100.505
0.02 , -65.1479 , 85.4116 , -62.1429
0.03 , -15.9868 , 73.8766 , -100.41
0.03 , -65.1479 , 85.4116 , -62.1429
0.04 , -15.9868 , 73.8766 , -100.41
0.04 , -65.1479 , 85.4116 , -62.1429
0.05 , -15.9393 , 73.9004 , -100.173
0.05 , -65.1479 , 85.4116 , -62.1429
0.06 , -15.9868 , 73.8529 , -99.579
0.06 , -65.1479 , 85.4116 , -62.1429
0.07 , -16.0106 , 73.8529 , -98.7001
0.07 , -65.1479 , 85.4116 , -62.1429
0.08 , -16.1056 , 73.8529 , -97.8924
0.08 , -65.1479 , 85.4116 , -62.1429
0.09 , -16.2956 , 73.8529 , -96.1821
0.09 , -65.1479 , 85.4116 , -62.1429
0.1 , -17.2458 , 73.8766 , -95.9208
0.1 , -65.1479 , 85.4116 , -62.1429
0.11 , -17.8634 , 73.9479 , -96.0158
0.11 , -65.1479 , 85.4116 , -62.1429
0.12 , -17.9347 , 73.9241 , -95.9921
0.12 , -65.1479 , 85.4116 , -62.1429
0.13 , -18.3147 , 73.9479 , -95.9208
0.13 , -65.1479 , 85.4116 , -62.1429
0.14 , -19.1224 , 73.9954 , -95.4695
0.14 , -65.1479 , 85.4116 , -62.1429
0.15 , -19.3599 , 73.9479 , -94.8756
0.15 , -65.1479 , 85.4116 , -62.1429
0.16 , -19.3362 , 74.0429 , -93.6879
0.16 , -65.1479 , 85.4116 , -62.1429
0.17 , -19.3362 , 73.9479 , -93.2128
0.17 , -65.1479 , 85.4116 , -62.1429
0.18 , -19.455 , 73.9479 , -92.5477
0.18 , -65.1479 , 85.4116 , -62.1429
0.19 , -20.0251 , 73.9716 , -90.7186
0.19 , -65.1479 , 85.4116 , -62.1429
0.2 , -20.6902 , 73.9954 , -89.4121
0.2 , -65.1479 , 85.4116 , -62.1429
0.21 , -21.2128 , 73.9954 , -89.9584
0.21 , -65.1479 , 85.4116 , -62.1429
0.22 , -21.2841 , 73.9479 , -89.4358
0.22 , -65.1479 , 85.4116 , -62.1429
0.23 , -21.4503 , 73.9716 , -88.6519
0.23 , -65.1479 , 85.4116 , -62.1429
0.24 , -22.4243 , 73.9954 , -88.9132
0.24 , -65.1479 , 85.4116 , -62.1429
0.25 , -23.1132 , 73.9716 , -88.7232
0.25 , -65.1479 , 85.4116 , -62.1429
0.26 , -23.1369 , 73.9479 , -87.5592
0.26 , -65.1479 , 85.4116 , -62.1429
0.27 , -23.1132 , 73.9479 , -86.9178
0.27 , -65.1479 , 85.4116 , -62.1429
0.28 , -23.2082 , 73.9716 , -86.9178
0.28 , -65.1479 , 85.4116 , -62.1429
0.29 , -23.8733 , 74.0191 , -86.8466
0.29 , -65.1479 , 85.4116 , -62.1429
0.3 , -25.1561 , 74.0429 , -86.0152
0.3 , -65.1479 , 85.4116 , -62.1429
0.31 , -25.4886 , 74.0666 , -84.3286
0.31 , -65.1479 , 85.4116 , -62.1429
0.32 , -25.4886 , 74.0429 , -84.2573
0.32 , -65.1479 , 85.4116 , -62.1429
0.33 , -25.4886 , 74.0429 , -81.0267
0.33 , -65.1479 , 85.4116 , -62.1429
0.34 , -25.5124 , 74.0666 , -80.3616
0.34 , -65.1479 , 85.4116 , -62.1429
0.35 , -25.7024 , 74.0429 , -80.4091
0.35 , -65.1479 , 85.4116 , -62.1429
0.36 , -26.4388 , 74.0904 , -80.3616
0.36 , -65.1479 , 85.4116 , -62.1429
0.37 , -27.3177 , 74.0666 , -80.2666
0.37 , -65.1479 , 85.4116 , -62.1429
0.38 , -29.2893 , 74.0904 , -80.0528
0.38 , -65.1479 , 85.4116 , -62.1429
0.39 , -30.1445 , 74.0904 , -79.5777
0.39 , -65.1479 , 85.4116 , -62.1429
0.4 , -30.1683 , 74.1379 , -79.1976
0.4 , -65.1479 , 85.4116 , -62.1429
0.41 , -30.3583 , 74.2092 , -77.8911
0.41 , -65.1479 , 85.4116 , -62.1429
0.42 , -31.4985 , 74.2092 , -78.0574
0.42 , -65.1479 , 85.4116 , -62.1429
0.43 , -32.2112 , 74.1617 , -77.8911
0.43 , -65.1479 , 85.4116 , -62.1429
0.44 , -32.2112 , 74.1617 , -76.7747
0.44 , -65.1479 , 85.4116 , -62.1429
0.45 , -32.2587 , 74.1854 , -75.7532
0.45 , -65.1479 , 85.4116 , -62.1429
0.46 , -32.7575 , 74.2329 , -75.5394
0.46 , -65.1479 , 85.4116 , -62.1429
0.47 , -33.9452 , 74.1617 , -73.9716
0.47 , -65.1479 , 85.4116 , -62.1429
0.48 , -34.1353 , 74.2329 , -73.4015
0.48 , -65.1479 , 85.4116 , -62.1429
0.49 , -34.159 , 74.2329 , -73.354
0.49 , -65.1479 , 85.4116 , -62.1429
0.5 , -34.5153 , 74.2329 , -73.2115
0.5 , -65.1479 , 85.4116 , -62.1429
0.51 , -36.0831 , 74.2092 , -72.9502
0.51 , -65.1479 , 85.4116 , -62.1429
0.52 , -36.9858 , 74.2329 , -72.9739
0.52 , -65.1479 , 85.4116 , -62.1429
0.53 , -37.2946 , 74.2329 , -72.8552
0.53 , -65.1479 , 85.4116 , -62.1429
0.54 , -38.3873 , 74.2329 , -72.3563
0.54 , -65.1479 , 85.4116 , -62.1429
0.55 , -38.8862 , 74.2329 , -71.7149
0.55 , -65.1479 , 85.4116 , -62.1429
0.56 , -39.195 , 74.3042 , -71.5012
0.56 , -65.1479 , 85.4116 , -62.1429
0.57 , -40.359 , 74.5417 , -70.7648
0.57 , -65.1479 , 85.4116 , -62.1429
0.58 , -40.9053 , 74.6843 , -70.5985
0.58 , -65.1479 , 85.4116 , -62.1429
0.59 , -41.1429 , 74.7793 , -70.551
0.59 , -65.1479 , 85.4116 , -62.1429
0.6 , -42.1405 , 75.0881 , -70.5035
0.6 , -65.1479 , 85.4116 , -62.1429
0.61 , -43.0432 , 75.2781 , -70.3372
0.61 , -65.1479 , 85.4116 , -62.1429
0.62 , -43.4233 , 75.1831 , -69.9096
0.62 , -65.1479 , 85.4116 , -62.1429
0.63 , -45.0386 , 75.5869 , -69.7196
0.63 , -65.1479 , 85.4116 , -62.1429
0.64 , -45.9175 , 76.0858 , -69.5533
0.64 , -65.1479 , 85.4116 , -62.1429
0.65 , -46.2263 , 76.062 , -69.2445
0.65 , -65.1479 , 85.4116 , -62.1429
0.66 , -47.6754 , 76.2283 , -68.5081
0.66 , -65.1479 , 85.4116 , -62.1429
0.67 , -49.7182 , 76.5846 , -68.4368
0.67 , -65.1479 , 85.4116 , -62.1429
0.68 , -49.742 , 76.6796 , -67.9855
0.68 , -65.1479 , 85.4116 , -62.1429
0.69 , -50.2646 , 77.0122 , -67.2016
0.69 , -65.1479 , 85.4116 , -62.1429
0.7 , -52.45 , 77.1547 , -67.1778
0.7 , -65.1479 , 85.4116 , -62.1429
0.71 , -53.7803 , 77.3448 , -66.5365
0.71 , -65.1479 , 85.4116 , -62.1429
0.72 , -53.804 , 77.7011 , -65.1587
0.72 , -65.1479 , 85.4116 , -62.1429
0.73 , -54.3266 , 77.9386 , -65.1824
0.73 , -65.1479 , 85.4116 , -62.1429
0.74 , -56.3695 , 77.9624 , -65.0637
0.74 , -65.1479 , 85.4116 , -62.1429
0.75 , -58.5074 , 78.1762 , -64.3748
0.75 , -65.1479 , 85.4116 , -62.1429
0.76 , -58.5312 , 78.1999 , -63.8997
0.76 , -65.1479 , 85.4116 , -62.1429
0.77 , -59.0063 , 78.3187 , -63.7572
0.77 , -65.1479 , 85.4116 , -62.1429
0.78 , -60.8829 , 78.39 , -63.4484
0.78 , -65.1479 , 85.4116 , -62.1429
0.79 , -62.4269 , 78.4137 , -63.4721
0.79 , -65.1479 , 85.4116 , -62.1429
0.8 , -62.4744 , 78.39 , -63.4959
0.8 , -65.1479 , 85.4116 , -62.1429
0.81 , -63.092 , 78.58 , -63.3771
0.81 , -65.1479 , 85.4116 , -62.1429
0.82 , -63.8522 , 78.675 , -63.5196
0.82 , -65.1479 , 85.4116 , -62.1429
0.83 , -63.8522 , 78.675 , -63.5196
0.83 , -65.1479 , 85.4116 , -62.1429
0.84 , -64.4223 , 78.9838 , -63.5434
0.84 , -65.1479 , 85.4116 , -62.1429
0.85 , -65.1587 , 79.2451 , -63.5434
0.85 , -65.1479 , 85.4116 , -62.1429
0.86 , -65.1112 , 79.3402 , -63.4246
0.86 , -65.1479 , 85.4116 , -62.1429
0.87 , -65.3962 , 79.7915 , -63.1633
0.87 , -65.1479 , 85.4116 , -62.1429
0.88 , -65.6575 , 80.0053 , -63.1633
0.88 , -65.1479 , 85.4116 , -62.1429
0.89 , -65.6575 , 80.3141 , -63.1633
0.89 , -65.1479 , 85.4116 , -62.1429
0.9 , -66.0376 , 80.6467 , -63.1158
0.9 , -65.1479 , 85.4116 , -62.1429
0.91 , -66.6077 , 80.6942 , -62.997
0.91 , -65.1479 , 85.4116 , -62.1429
0.92 , -66.6077 , 80.9792 , -62.997
0.92 , -65.1479 , 85.4116 , -62.1429
0.93 , -66.964 , 81.2405 , -62.997
0.93 , -65.1479 , 85.4116 , -62.1429
0.94 , -67.2966 , 81.4068 , -63.0208
0.94 , -65.1479 , 85.4116 , -62.1429
0.95 , -67.2728 , 81.5493 , -62.9733
0.95 , -65.1479 , 85.4116 , -62.1429
0.96 , -67.7004 , 81.7631 , -62.997
0.96 , -65.1479 , 85.4116 , -62.1429
0.97 , -68.2468 , 81.9294 , -62.9495
0.97 , -65.1479 , 85.4116 , -62.1429
0.98 , -68.223 , 82.2857 , -62.9733
0.98 , -65.1479 , 85.4116 , -62.1429
0.99 , -68.5556 , 82.8558 , -62.9733
0.99 , -65.1479 , 85.4116 , -62.1429
1 , -68.9832 , 82.8558 , -63.1158
1 , -65.1479 , 85.4116 , -62.1429
1.01 , -68.9832 , 83.0696 , -63.1633
1.01 , -65.1479 , 85.4116 , -62.1429
1.02 , -69.3632 , 83.2121 , -63.1633
1.02 , -65.1479 , 85.4116 , -62.1429
1.03 , -69.8146 , 83.3547 , -63.3296
1.03 , -65.1479 , 85.4116 , -62.1429
1.04 , -69.8383 , 83.5922 , -63.4484
1.04 , -65.1479 , 85.4116 , -62.1429
1.05 , -70.1234 , 84.0435 , -63.4721
1.05 , -65.1479 , 85.4116 , -62.1429
1.06 , -70.2897 , 84.4711 , -63.4484
1.06 , -65.1479 , 85.4116 , -62.1429
1.07 , -70.2422 , 84.4711 , -63.4484
1.07 , -65.1479 , 85.4116 , -62.1429
1.08 , -70.2659 , 84.7324 , -63.4246
1.08 , -65.1479 , 85.4116 , -62.1429
1.09 , -70.2659 , 84.9462 , -63.4484
1.09 , -65.1479 , 85.4116 , -62.1429
1.1 , -70.2897 , 84.9937 , -63.4246
1.1 , -65.1479 , 85.4116 , -62.1429
