l1 0.093501, l2 0.119783, l3 0.0940253
0.75 , -15.7655 , 72.8864 , -99.2392
0.76 , -7.74398 , 60.5503 , -101.028
0.76 , -15.7655 , 72.8864 , -99.2392
0.77 , -8.14781 , 61.0729 , -100.838
0.77 , -15.7655 , 72.8864 , -99.2392
0.78 , -8.31409 , 61.0967 , -100.838
0.78 , -15.7655 , 72.8864 , -99.2392
0.79 , -8.43286 , 61.548 , -100.743
0.79 , -15.7655 , 72.8864 , -99.2392
0.8 , -9.4068 , 61.8806 , -100.648
0.8 , -15.7655 , 72.8864 , -99.2392
0.81 , -9.59683 , 61.9756 , -100.648
0.81 , -15.7655 , 72.8864 , -99.2392
0.82 , -9.64434 , 62.712 , -100.339
0.82 , -15.7655 , 72.8864 , -99.2392
0.83 , -10.1432 , 63.4009 , -99.6503
0.83 , -15.7655 , 72.8864 , -99.2392
0.84 , -10.3807 , 63.4959 , -99.6978
0.84 , -15.7655 , 72.8864 , -99.2392
0.85 , -10.4282 , 63.8759 , -99.6028
0.85 , -15.7655 , 72.8864 , -99.2392
0.86 , -10.9508 , 64.351 , -99.579
0.86 , -15.7655 , 72.8864 , -99.2392
0.87 , -11.4259 , 64.3273 , -99.4602
0.87 , -15.7655 , 72.8864 , -99.2392
0.88 , -11.2121 , 64.3273 , -99.389
0.88 , -15.7655 , 72.8864 , -99.2392
0.89 , -11.0934 , 64.4936 , -99.3652
0.89 , -15.7655 , 72.8864 , -99.2392
0.9 , -11.1409 , 64.5411 , -99.1039
0.9 , -15.7655 , 72.8864 , -99.2392
0.91 , -11.1171 , 64.7786 , -98.5813
0.91 , -15.7655 , 72.8864 , -99.2392
0.92 , -11.3547 , 65.1349 , -98.6763
0.92 , -15.7655 , 72.8864 , -99.2392
0.93 , -11.4497 , 65.3487 , -98.7001
0.93 , -15.7655 , 72.8864 , -99.2392
0.94 , -11.4734 , 65.3962 , -98.7476
0.94 , -15.7655 , 72.8864 , -99.2392
0.95 , -11.5922 , 65.7526 , -98.7239
0.95 , -15.7655 , 72.8864 , -99.2392
0.96 , -11.7585 , 66.0614 , -98.7001
0.96 , -15.7655 , 72.8864 , -99.2392
0.97 , -11.7347 , 66.1326 , -98.7001
0.97 , -15.7655 , 72.8864 , -99.2392
0.98 , -11.7585 , 66.1564 , -98.7001
0.98 , -15.7655 , 72.8864 , -99.2392
0.99 , -11.8298 , 67.0353 , -98.7001
0.99 , -15.7655 , 72.8864 , -99.2392
1 , -12.5661 , 68.3893 , -98.6526
1 , -15.7655 , 72.8864 , -99.2392
1.01 , -12.8987 , 68.3893 , -98.6526
1.01 , -15.7655 , 72.8864 , -99.2392
1.02 , -13.0175 , 68.4131 , -98.6051
1.02 , -15.7655 , 72.8864 , -99.2392
1.03 , -13.6351 , 68.4131 , -98.6526
1.03 , -15.7655 , 72.8864 , -99.2392
1.04 , -13.7301 , 68.4368 , -98.6051
1.04 , -15.7655 , 72.8864 , -99.2392
1.05 , -13.7301 , 68.5081 , -98.5576
1.05 , -15.7655 , 72.8864 , -99.2392
1.06 , -14.1339 , 68.8406 , -98.5576
1.06 , -15.7655 , 72.8864 , -99.2392
1.07 , -14.2527 , 69.0782 , -98.4863
1.07 , -15.7655 , 72.8864 , -99.2392
1.08 , -14.2765 , 69.1495 , -98.415
1.08 , -15.7655 , 72.8864 , -99.2392
1.09 , -14.514 , 69.4108 , -98.225
1.09 , -15.7655 , 72.8864 , -99.2392
1.1 , -14.7041 , 69.6958 , -97.8924
1.1 , -15.7655 , 72.8864 , -99.2392
1.11 , -14.7041 , 69.9571 , -97.94
1.11 , -15.7655 , 72.8864 , -99.2392
1.12 , -14.7041 , 70.3134 , -97.94
1.12 , -15.7655 , 72.8864 , -99.2392
1.13 , -14.7991 , 70.3372 , -97.9162
1.13 , -15.7655 , 72.8864 , -99.2392
1.14 , -14.8466 , 70.931 , -97.94
1.14 , -15.7655 , 72.8864 , -99.2392
1.15 , -15.4167 , 71.6437 , -97.8924
1.15 , -15.7655 , 72.8864 , -99.2392
1.16 , -15.678 , 71.6912 , -97.8924
1.16 , -15.7655 , 72.8864 , -99.2392
1.17 , -15.7017 , 71.7387 , -97.9162
1.17 , -15.7655 , 72.8864 , -99.2392
1.18 , -16.1056 , 71.8337 , -97.9162
1.18 , -15.7655 , 72.8864 , -99.2392
1.19 , -16.3194 , 71.81 , -98.0825
1.19 , -15.7655 , 72.8864 , -99.2392
1.2 , -16.2956 , 71.8337 , -98.2725
1.2 , -15.7655 , 72.8864 , -99.2392
1.21 , -16.2956 , 71.81 , -98.1775
1.21 , -15.7655 , 72.8864 , -99.2392
1.22 , -16.3194 , 72.1188 , -98.4626
1.22 , -15.7655 , 72.8864 , -99.2392
1.23 , -16.2956 , 72.4513 , -99.0802
1.23 , -15.7655 , 72.8864 , -99.2392
1.24 , -16.3194 , 72.4988 , -98.9852
1.24 , -15.7655 , 72.8864 , -99.2392
1.25 , -16.2956 , 73.069 , -98.9376
1.25 , -15.7655 , 72.8864 , -99.2392
1.26 , -16.2956 , 73.9004 , -99.0564
1.26 , -15.7655 , 72.8864 , -99.2392
1.27 , -16.3194 , 73.9004 , -99.1277
1.27 , -15.7655 , 72.8864 , -99.2392
1.28 , -16.1293 , 73.9241 , -99.1277
1.28 , -15.7655 , 72.8864 , -99.2392
1.29 , -16.0581 , 74.0904 , -99.1752
1.29 , -15.7655 , 72.8864 , -99.2392
1.3 , -16.0343 , 74.1854 , -99.1514
1.3 , -15.7655 , 72.8864 , -99.2392
1.31 , -16.0343 , 74.2092 , -99.0802
1.31 , -15.7655 , 72.8864 , -99.2392
1.32 , -16.0343 , 74.2092 , -99.0564
1.32 , -15.7655 , 72.8864 , -99.2392
1.33 , -15.9868 , 74.2092 , -99.0089
1.33 , -15.7655 , 72.8864 , -99.2392
1.34 , -15.9868 , 74.2092 , -99.0089
1.34 , -15.7655 , 72.8864 , -99.2392
1.35 , -16.0106 , 74.2092 , -98.9614
1.35 , -15.7655 , 72.8864 , -99.2392
1.36 , -15.9868 , 74.1854 , -98.9614
1.36 , -15.7655 , 72.8864 , -99.2392
1.37 , -16.0581 , 74.1854 , -98.9139
1.37 , -15.7655 , 72.8864 , -99.2392
1.38 , -16.0343 , 74.1854 , -98.9614
1.38 , -15.7655 , 72.8864 , -99.2392
1.39 , -16.0343 , 74.1854 , -98.8664
1.39 , -15.7655 , 72.8864 , -99.2392
1.4 , -16.0581 , 74.1854 , -98.7714
1.4 , -15.7655 , 72.8864 , -99.2392
1.41 , -16.0343 , 74.1379 , -98.6763
1.41 , -15.7655 , 72.8864 , -99.2392
1.42 , -16.0581 , 74.1617 , -98.5576
1.42 , -15.7655 , 72.8864 , -99.2392
1.43 , -16.0343 , 74.1854 , -98.5338
1.43 , -15.7655 , 72.8864 , -99.2392
1.44 , -16.0343 , 74.1617 , -98.5101
1.44 , -15.7655 , 72.8864 , -99.2392
1.45 , -16.0343 , 74.1854 , -98.4863
1.45 , -15.7655 , 72.8864 , -99.2392
1.46 , -16.0106 , 74.1617 , -98.4863
1.46 , -15.7655 , 72.8864 , -99.2392
1.47 , -16.0343 , 74.1617 , -98.4626
1.47 , -15.7655 , 72.8864 , -99.2392
1.48 , -16.0343 , 74.1617 , -98.5101
1.48 , -15.7655 , 72.8864 , -99.2392
1.49 , -16.0343 , 74.1617 , -98.2963
1.49 , -15.7655 , 72.8864 , -99.2392
1.5 , -16.0106 , 74.0429 , -98.0587
1.5 , -15.7655 , 72.8864 , -99.2392
1.51 , -16.0343 , 74.0191 , -98.035
1.51 , -15.7655 , 72.8864 , -99.2392
1.52 , -16.0343 , 74.0191 , -98.035
1.52 , -15.7655 , 72.8864 , -99.2392
1.53 , -16.0343 , 73.9954 , -98.035
1.53 , -15.7655 , 72.8864 , -99.2392
1.54 , -16.0343 , 74.0191 , -98.0825
1.54 , -15.7655 , 72.8864 , -99.2392
1.55 , -16.0343 , 74.0191 , -98.0587
1.55 , -15.7655 , 72.8864 , -99.2392
1.56 , -16.0106 , 73.9716 , -98.0825
1.56 , -15.7655 , 72.8864 , -99.2392
1.57 , -16.0343 , 74.0191 , -98.035
1.57 , -15.7655 , 72.8864 , -99.2392
1.58 , -16.0343 , 74.0191 , -98.1062
1.58 , -15.7655 , 72.8864 , -99.2392
1.59 , -16.0343 , 73.9954 , -98.0825
1.59 , -15.7655 , 72.8864 , -99.2392
1.6 , -16.0106 , 73.9479 , -98.1062
1.6 , -15.7655 , 72.8864 , -99.2392
1.61 , -16.0343 , 73.5203 , -98.0587
1.61 , -15.7655 , 72.8864 , -99.2392
1.62 , -16.0343 , 73.1402 , -98.035
1.62 , -15.7655 , 72.8864 , -99.2392
1.63 , -16.0343 , 73.2352 , -98.0587
1.63 , -15.7655 , 72.8864 , -99.2392
1.64 , -16.0343 , 73.2352 , -98.0825
1.64 , -15.7655 , 72.8864 , -99.2392
1.65 , -16.0106 , 73.164 , -98.0587
1.65 , -15.7655 , 72.8864 , -99.2392
1.66 , -16.0343 , 73.1877 , -98.1062
1.66 , -15.7655 , 72.8864 , -99.2392
1.67 , -16.0343 , 73.164 , -98.2488
1.67 , -15.7655 , 72.8864 , -99.2392
1.68 , -16.0106 , 73.2115 , -98.7001
1.68 , -15.7655 , 72.8864 , -99.2392
1.69 , -16.0343 , 73.1877 , -98.6763
1.69 , -15.7655 , 72.8864 , -99.2392
1.7 , -16.0343 , 73.1402 , -98.7714
1.7 , -15.7655 , 72.8864 , -99.2392
1.71 , -16.0343 , 73.164 , -98.6526
1.71 , -15.7655 , 72.8864 , -99.2392
1.72 , -16.0343 , 73.164 , -98.7001
1.72 , -15.7655 , 72.8864 , -99.2392
1.73 , -16.0343 , 72.9739 , -98.8426
1.73 , -15.7655 , 72.8864 , -99.2392
1.74 , -16.0106 , 73.0214 , -98.8189
1.74 , -15.7655 , 72.8864 , -99.2392
1.75 , -16.0343 , 73.0452 , -98.8189
1.75 , -15.7655 , 72.8864 , -99.2392
1.76 , -16.0343 , 73.0452 , -98.8426
1.76 , -15.7655 , 72.8864 , -99.2392
1.77 , -16.0106 , 73.0214 , -98.8189
1.77 , -15.7655 , 72.8864 , -99.2392
1.78 , -16.0343 , 73.0214 , -98.8901
1.78 , -15.7655 , 72.8864 , -99.2392
1.79 , -16.0343 , 72.9977 , -98.9139
1.79 , -15.7655 , 72.8864 , -99.2392
1.8 , -16.0343 , 73.0214 , -98.9376
1.8 , -15.7655 , 72.8864 , -99.2392
1.81 , -16.0106 , 73.0214 , -98.9852
1.81 , -15.7655 , 72.8864 , -99.2392
1.82 , -16.0343 , 73.0214 , -99.0564
1.82 , -15.7655 , 72.8864 , -99.2392
1.83 , -15.9393 , 73.0214 , -99.1277
1.83 , -15.7655 , 72.8864 , -99.2392
1.84 , -16.0106 , 73.0214 , -99.1514
1.84 , -15.7655 , 72.8864 , -99.2392
1.85 , -15.9868 , 73.0214 , -99.2227
1.85 , -15.7655 , 72.8864 , -99.2392
1.86 , -16.0581 , 73.0214 , -99.1514
1.86 , -15.7655 , 72.8864 , -99.2392
1.87 , -16.0343 , 73.0214 , -99.3177
1.87 , -15.7655 , 72.8864 , -99.2392
1.88 , -16.0343 , 73.0214 , -99.4602
1.88 , -15.7655 , 72.8864 , -99.2392
1.89 , -16.0343 , 73.0452 , -99.5078
1.89 , -15.7655 , 72.8864 , -99.2392
1.9 , -16.0106 , 73.0452 , -99.6265
1.9 , -15.7655 , 72.8864 , -99.2392
1.91 , -16.0343 , 73.0452 , -99.6028
1.91 , -15.7655 , 72.8864 , -99.2392
1.92 , -16.0106 , 72.9264 , -99.9591
1.92 , -15.7655 , 72.8864 , -99.2392
1.93 , -16.0106 , 72.9264 , -100.292
1.93 , -15.7655 , 72.8864 , -99.2392
1.94 , -16.0343 , 72.9264 , -99.6978
1.94 , -15.7655 , 72.8864 , -99.2392
1.95 , -16.0106 , 72.9264 , -100.767
1.95 , -15.7655 , 72.8864 , -99.2392
1.96 , -16.0343 , 72.9264 , -100.648
1.96 , -15.7655 , 72.8864 , -99.2392
1.97 , -15.9868 , 72.9264 , -100.458
1.97 , -15.7655 , 72.8864 , -99.2392
1.98 , -16.0106 , 72.9264 , -100.482
1.98 , -15.7655 , 72.8864 , -99.2392
1.99 , -16.0106 , 72.9502 , -100.482
1.99 , -15.7655 , 72.8864 , -99.2392
2 , -15.9868 , 72.9502 , -100.6
2 , -15.7655 , 72.8864 , -99.2392
2.01 , -15.9868 , 72.9502 , -100.339
2.01 , -15.7655 , 72.8864 , -99.2392
2.02 , -15.9868 , 72.9502 , -100.078
2.02 , -15.7655 , 72.8864 , -99.2392
2.03 , -15.678 , 73.0214 , -100.173
2.03 , -15.7655 , 72.8864 , -99.2392
2.04 , -15.488 , 72.9264 , -99.8403
2.04 , -15.7655 , 72.8864 , -99.2392
2.05 , -15.4642 , 72.9264 , -100.553
2.05 , -15.7655 , 72.8864 , -99.2392
2.06 , -15.488 , 72.9502 , -99.7691
2.06 , -15.7655 , 72.8864 , -99.2392
2.07 , -15.4642 , 72.9502 , -99.8403
2.07 , -15.7655 , 72.8864 , -99.2392
2.08 , -15.4642 , 72.8789 , -99.8403
2.08 , -15.7655 , 72.8864 , -99.2392
2.09 , -15.4642 , 72.9502 , -99.6978
2.09 , -15.7655 , 72.8864 , -99.2392
2.1 , -15.488 , 72.9502 , -99.6503
2.1 , -15.7655 , 72.8864 , -99.2392
2.11 , -15.4642 , 73.0214 , -99.6978
2.11 , -15.7655 , 72.8864 , -99.2392
2.12 , -15.4642 , 72.9502 , -99.674
2.12 , -15.7655 , 72.8864 , -99.2392
2.13 , -15.4642 , 72.9502 , -99.6265
2.13 , -15.7655 , 72.8864 , -99.2392
2.14 , -15.4642 , 72.9502 , -99.6028
2.14 , -15.7655 , 72.8864 , -99.2392
2.15 , -15.488 , 72.9502 , -99.6028
2.15 , -15.7655 , 72.8864 , -99.2392
2.16 , -15.4642 , 72.9264 , -99.6028
2.16 , -15.7655 , 72.8864 , -99.2392
2.17 , -15.488 , 72.9264 , -99.6028
2.17 , -15.7655 , 72.8864 , -99.2392
2.18 , -15.4642 , 72.8789 , -99.4365
2.18 , -15.7655 , 72.8864 , -99.2392
2.19 , -15.4642 , 72.9502 , -99.1039
2.19 , -15.7655 , 72.8864 , -99.2392
2.2 , -15.4642 , 72.9502 , -99.1277
2.2 , -15.7655 , 72.8864 , -99.2392
2.21 , -15.4642 , 72.5464 , -98.9376
2.21 , -15.7655 , 72.8864 , -99.2392
2.22 , -15.4642 , 72.0713 , -98.7951
2.22 , -15.7655 , 72.8864 , -99.2392
2.23 , -15.4404 , 72.095 , -98.7951
2.23 , -15.7655 , 72.8864 , -99.2392
2.24 , -15.4642 , 72.1663 , -98.7476
2.24 , -15.7655 , 72.8864 , -99.2392
2.25 , -15.4642 , 72.0713 , -98.7951
2.25 , -15.7655 , 72.8864 , -99.2392
2.26 , -15.4642 , 71.7149 , -98.7476
2.26 , -15.7655 , 72.8864 , -99.2392
2.27 , -15.4404 , 71.6199 , -98.8189
2.27 , -15.7655 , 72.8864 , -99.2392
2.28 , -15.4404 , 71.5962 , -98.7714
2.28 , -15.7655 , 72.8864 , -99.2392
2.29 , -15.4167 , 71.5249 , -98.8189
2.29 , -15.7655 , 72.8864 , -99.2392
2.3 , -15.4642 , 71.5487 , -98.8189
2.3 , -15.7655 , 72.8864 , -99.2392
2.31 , -15.4404 , 71.5487 , -98.8426
2.31 , -15.7655 , 72.8864 , -99.2392
2.32 , -15.5117 , 71.5487 , -98.8189
2.32 , -15.7655 , 72.8864 , -99.2392
2.33 , -15.488 , 71.5487 , -98.8426
2.33 , -15.7655 , 72.8864 , -99.2392
2.34 , -15.5355 , 71.5487 , -99.0327
2.34 , -15.7655 , 72.8864 , -99.2392
2.35 , -15.5117 , 71.5962 , -99.4602
2.35 , -15.7655 , 72.8864 , -99.2392
2.36 , -15.4642 , 71.5724 , -99.2227
2.36 , -15.7655 , 72.8864 , -99.2392
2.37 , -15.5117 , 71.5724 , -98.8901
2.37 , -15.7655 , 72.8864 , -99.2392
2.38 , -15.488 , 71.5724 , -98.9614
2.38 , -15.7655 , 72.8864 , -99.2392
2.39 , -15.488 , 71.5962 , -98.8664
2.39 , -15.7655 , 72.8864 , -99.2392
2.4 , -15.488 , 71.6437 , -98.8189
2.4 , -15.7655 , 72.8864 , -99.2392
2.41 , -15.5117 , 71.5962 , -98.8189
2.41 , -15.7655 , 72.8864 , -99.2392
2.42 , -15.3454 , 71.5962 , -98.7951
2.42 , -15.7655 , 72.8864 , -99.2392
2.43 , -15.2504 , 71.5962 , -98.8189
2.43 , -15.7655 , 72.8864 , -99.2392
2.44 , -15.2267 , 71.5724 , -98.8901
2.44 , -15.7655 , 72.8864 , -99.2392
2.45 , -15.1554 , 71.5724 , -98.9376
2.45 , -15.7655 , 72.8864 , -99.2392
2.46 , -15.2504 , 71.5962 , -98.9852
2.46 , -15.7655 , 72.8864 , -99.2392
2.47 , -15.2742 , 71.6199 , -98.9614
2.47 , -15.7655 , 72.8864 , -99.2392
2.48 , -15.2267 , 71.6199 , -99.1039
2.48 , -15.7655 , 72.8864 , -99.2392
2.49 , -15.3692 , 71.6912 , -99.1989
2.49 , -15.7655 , 72.8864 , -99.2392
2.5 , -15.3929 , 71.6912 , -99.1752
2.5 , -15.7655 , 72.8864 , -99.2392
2.51 , -15.4167 , 71.6912 , -99.294
2.51 , -15.7655 , 72.8864 , -99.2392
2.52 , -15.4404 , 71.7149 , -99.1277
2.52 , -15.7655 , 72.8864 , -99.2392
2.53 , -15.4167 , 71.7149 , -98.9376
2.53 , -15.7655 , 72.8864 , -99.2392
2.54 , -15.4404 , 71.7862 , -99.1277
2.54 , -15.7655 , 72.8864 , -99.2392
2.55 , -15.4404 , 71.81 , -98.9852
2.55 , -15.7655 , 72.8864 , -99.2392
2.56 , -15.4167 , 71.81 , -99.0089
2.56 , -15.7655 , 72.8864 , -99.2392
2.57 , -15.4404 , 71.81 , -99.0327
2.57 , -15.7655 , 72.8864 , -99.2392
2.58 , -15.4642 , 71.81 , -99.0802
2.58 , -15.7655 , 72.8864 , -99.2392
2.59 , -15.4642 , 71.8575 , -99.0802
2.59 , -15.7655 , 72.8864 , -99.2392
2.6 , -15.4642 , 71.8575 , -98.7239
2.6 , -15.7655 , 72.8864 , -99.2392
2.61 , -15.4642 , 71.905 , -98.0587
2.61 , -15.7655 , 72.8864 , -99.2392
2.62 , -15.488 , 71.905 , -98.415
2.62 , -15.7655 , 72.8864 , -99.2392
2.63 , -15.488 , 71.905 , -98.4863
2.63 , -15.7655 , 72.8864 , -99.2392
2.64 , -15.488 , 71.905 , -98.4626
2.64 , -15.7655 , 72.8864 , -99.2392
2.65 , -15.5117 , 71.8812 , -98.6051
2.65 , -15.7655 , 72.8864 , -99.2392
2.66 , -16.0106 , 71.905 , -98.7476
2.66 , -15.7655 , 72.8864 , -99.2392
2.67 , -16.3669 , 71.8812 , -98.7714
2.67 , -15.7655 , 72.8864 , -99.2392
2.68 , -16.3194 , 71.8337 , -98.7239
2.68 , -15.7655 , 72.8864 , -99.2392
2.69 , -16.3431 , 71.905 , -98.7714
2.69 , -15.7655 , 72.8864 , -99.2392
2.7 , -16.4381 , 71.905 , -98.7476
2.7 , -15.7655 , 72.8864 , -99.2392
2.71 , -16.1531 , 71.905 , -98.6526
2.71 , -15.7655 , 72.8864 , -99.2392
2.72 , -16.1768 , 71.905 , -98.5101
2.72 , -15.7655 , 72.8864 , -99.2392
2.73 , -16.1531 , 71.905 , -98.4863
2.73 , -15.7655 , 72.8864 , -99.2392
2.74 , -16.1768 , 71.8812 , -98.4626
2.74 , -15.7655 , 72.8864 , -99.2392
2.75 , -16.2006 , 71.9287 , -98.4626
2.75 , -15.7655 , 72.8864 , -99.2392
2.76 , -16.2243 , 71.9762 , -98.4626
2.76 , -15.7655 , 72.8864 , -99.2392
2.77 , -16.1768 , 71.8575 , -98.4863
2.77 , -15.7655 , 72.8864 , -99.2392
2.78 , -16.2006 , 71.9525 , -98.4863
2.78 , -15.7655 , 72.8864 , -99.2392
2.79 , -16.2006 , 71.9762 , -98.4626
2.79 , -15.7655 , 72.8864 , -99.2392
2.8 , -16.2243 , 71.905 , -98.6051
2.8 , -15.7655 , 72.8864 , -99.2392
2.81 , -16.1768 , 71.9762 , -98.8426
2.81 , -15.7655 , 72.8864 , -99.2392
2.82 , -16.2243 , 72.2613 , -99.0089
2.82 , -15.7655 , 72.8864 , -99.2392
2.83 , -16.2243 , 72.6176 , -99.3415
2.83 , -15.7655 , 72.8864 , -99.2392
2.84 , -16.2243 , 72.6176 , -99.3177
2.84 , -15.7655 , 72.8864 , -99.2392
2.85 , -16.2243 , 72.6176 , -99.4127
2.85 , -15.7655 , 72.8864 , -99.2392
2.86 , -16.2243 , 72.6176 , -99.3652
2.86 , -15.7655 , 72.8864 , -99.2392
2.87 , -16.2243 , 72.6414 , -99.4127
2.87 , -15.7655 , 72.8864 , -99.2392
2.88 , -16.2006 , 72.7364 , -99.389
2.88 , -15.7655 , 72.8864 , -99.2392
2.89 , -16.4381 , 72.8077 , -99.4127
2.89 , -15.7655 , 72.8864 , -99.2392
2.9 , -16.5094 , 72.8077 , -99.3652
2.9 , -15.7655 , 72.8864 , -99.2392
2.91 , -16.5094 , 72.8789 , -99.5315
2.91 , -15.7655 , 72.8864 , -99.2392
2.92 , -16.5094 , 72.8789 , -99.7691
2.92 , -15.7655 , 72.8864 , -99.2392
2.93 , -16.5094 , 72.7364 , -99.6503
2.93 , -15.7655 , 72.8864 , -99.2392
2.94 , -16.4856 , 72.7839 , -99.5553
2.94 , -15.7655 , 72.8864 , -99.2392
2.95 , -16.5094 , 72.7839 , -99.579
2.95 , -15.7655 , 72.8864 , -99.2392
2.96 , -16.4856 , 72.7839 , -99.5315
2.96 , -15.7655 , 72.8864 , -99.2392
2.97 , -16.4619 , 72.7839 , -99.5078
2.97 , -15.7655 , 72.8864 , -99.2392
2.98 , -16.3906 , 72.7839 , -99.4127
2.98 , -15.7655 , 72.8864 , -99.2392
2.99 , -16.3906 , 72.8077 , -99.4127
2.99 , -15.7655 , 72.8864 , -99.2392
3 , -16.3906 , 72.8077 , -99.4127
3 , -15.7655 , 72.8864 , -99.2392
l1 0.11137, l2 0.0850929, l3 0.110846
0 , -16.3906 , 72.8077 , -99.0802
0 , -65.1479 , 85.4116 , -62.1429
0.01 , -16.3906 , 72.7839 , -98.5101
0.01 , -65.1479 , 85.4116 , -62.1429
0.02 , -16.3669 , 72.7839 , -99.1277
0.02 , -65.1479 , 85.4116 , -62.1429
0.03 , -16.3669 , 72.7601 , -99.1277
0.03 , -65.1479 , 85.4116 , -62.1429
0.04 , -16.3906 , 72.7839 , -99.0564
0.04 , -65.1479 , 85.4116 , -62.1429
0.05 , -16.4619 , 72.8077 , -98.6051
0.05 , -65.1479 , 85.4116 , -62.1429
0.06 , -16.6994 , 72.8314 , -97.3461
0.06 , -65.1479 , 85.4116 , -62.1429
0.07 , -17.032 , 72.8314 , -96.5384
0.07 , -65.1479 , 85.4116 , -62.1429
0.08 , -17.127 , 72.8077 , -96.5859
0.08 , -65.1479 , 85.4116 , -62.1429
0.09 , -17.9347 , 72.8077 , -95.0894
0.09 , -65.1479 , 85.4116 , -62.1429
0.1 , -19.5975 , 72.8077 , -94.1392
0.1 , -65.1479 , 85.4116 , -62.1429
0.11 , -19.5737 , 72.9027 , -94.4005
0.11 , -65.1479 , 85.4116 , -62.1429
0.12 , -19.5975 , 72.9502 , -94.2342
0.12 , -65.1479 , 85.4116 , -62.1429
0.13 , -19.7163 , 73.5678 , -93.5691
0.13 , -65.1479 , 85.4116 , -62.1429
0.14 , -20.3101 , 74.0904 , -92.9515
0.14 , -65.1479 , 85.4116 , -62.1429
0.15 , -20.904 , 74.423 , -92.9277
0.15 , -65.1479 , 85.4116 , -62.1429
0.16 , -21.1415 , 74.4467 , -92.8802
0.16 , -65.1479 , 85.4116 , -62.1429
0.17 , -22.0205 , 74.4942 , -92.6664
0.17 , -65.1479 , 85.4116 , -62.1429
0.18 , -24.0396 , 74.6843 , -91.4312
0.18 , -65.1479 , 85.4116 , -62.1429
0.19 , -24.9423 , 74.9456 , -90.5998
0.19 , -65.1479 , 85.4116 , -62.1429
0.2 , -24.9898 , 75.2306 , -90.8611
0.2 , -65.1479 , 85.4116 , -62.1429
0.21 , -25.2748 , 75.3731 , -89.7446
0.21 , -65.1479 , 85.4116 , -62.1429
0.22 , -25.5599 , 75.3969 , -89.1508
0.22 , -65.1479 , 85.4116 , -62.1429
0.23 , -25.7499 , 75.872 , -89.7209
0.23 , -65.1479 , 85.4116 , -62.1429
0.24 , -26.3438 , 76.5609 , -87.583
0.24 , -65.1479 , 85.4116 , -62.1429
0.25 , -26.9614 , 76.6084 , -87.3454
0.25 , -65.1479 , 85.4116 , -62.1429
0.26 , -27.7453 , 76.5609 , -87.5355
0.26 , -65.1479 , 85.4116 , -62.1429
0.27 , -28.3867 , 76.8222 , -87.2267
0.27 , -65.1479 , 85.4116 , -62.1429
0.28 , -30.4771 , 77.036 , -86.7753
0.28 , -65.1479 , 85.4116 , -62.1429
0.29 , -31.0709 , 77.0835 , -86.6803
0.29 , -65.1479 , 85.4116 , -62.1429
0.3 , -31.0472 , 77.2498 , -86.1815
0.3 , -65.1479 , 85.4116 , -62.1429
0.31 , -31.0709 , 77.5111 , -85.5163
0.31 , -65.1479 , 85.4116 , -62.1429
0.32 , -31.0709 , 77.6061 , -85.5401
0.32 , -65.1479 , 85.4116 , -62.1429
0.33 , -31.1184 , 77.7011 , -85.3025
0.33 , -65.1479 , 85.4116 , -62.1429
0.34 , -31.0947 , 77.8674 , -84.2336
0.34 , -65.1479 , 85.4116 , -62.1429
0.35 , -31.641 , 78.0574 , -83.2359
0.35 , -65.1479 , 85.4116 , -62.1429
0.36 , -32.5912 , 78.0574 , -83.2834
0.36 , -65.1479 , 85.4116 , -62.1429
0.37 , -32.5912 , 78.3662 , -81.9056
0.37 , -65.1479 , 85.4116 , -62.1429
0.38 , -32.5912 , 78.6513 , -78.3425
0.38 , -65.1479 , 85.4116 , -62.1429
0.39 , -32.9238 , 78.6513 , -80.9317
0.39 , -65.1479 , 85.4116 , -62.1429
0.4 , -33.8265 , 78.7938 , -80.9555
0.4 , -65.1479 , 85.4116 , -62.1429
0.41 , -34.0878 , 78.8888 , -79.5064
0.41 , -65.1479 , 85.4116 , -62.1429
0.42 , -34.1115 , 78.9126 , -79.934
0.42 , -65.1479 , 85.4116 , -62.1429
0.43 , -34.2778 , 79.0551 , -79.9103
0.43 , -65.1479 , 85.4116 , -62.1429
0.44 , -34.9429 , 79.2689 , -78.8888
0.44 , -65.1479 , 85.4116 , -62.1429
0.45 , -35.5605 , 79.4589 , -78.8888
0.45 , -65.1479 , 85.4116 , -62.1429
0.46 , -36.0119 , 79.5539 , -79.0789
0.46 , -65.1479 , 85.4116 , -62.1429
0.47 , -37.1758 , 79.5777 , -78.7938
0.47 , -65.1479 , 85.4116 , -62.1429
0.48 , -37.2709 , 79.6252 , -78.3187
0.48 , -65.1479 , 85.4116 , -62.1429
0.49 , -37.2946 , 79.744 , -78.9363
0.49 , -65.1479 , 85.4116 , -62.1429
0.5 , -37.4847 , 79.8628 , -78.3425
0.5 , -65.1479 , 85.4116 , -62.1429
0.51 , -38.7199 , 79.8628 , -78.295
0.51 , -65.1479 , 85.4116 , -62.1429
0.52 , -39.4563 , 79.9815 , -78.2237
0.52 , -65.1479 , 85.4116 , -62.1429
0.53 , -39.48 , 80.1003 , -78.1287
0.53 , -65.1479 , 85.4116 , -62.1429
0.54 , -39.9789 , 80.1241 , -77.7724
0.54 , -65.1479 , 85.4116 , -62.1429
0.55 , -41.4042 , 80.2666 , -77.4635
